date,AUD,BRL,CAD,CHF,GBP,HKD,INR,JPY,KRW,MXN,NOK,NZD,SEK,SGD,ZAR
2025-04-30,0.00015904761904761904,0.0005363809523809525,0.00010219047619047619,-9.722222222222222e-07,0.00016892063492063492,0.00015277777777777777,0.0002821428571428571,1.0623015873015873e-05,8.214285714285714e-05,0.00036765476190476197,0.00017103968253968254,0.00013146031746031747,8.439285714285715e-05,9.21547619047619e-05,0.0002878373015873016
2025-05-01,0.0001587698412698413,0.0005388293650793651,0.00010261904761904761,-7.063492063492063e-07,0.0001674722222222222,0.00015317460317460315,0.00029206349206349207,1.0793650793650794e-05,8.333333333333334e-05,0.00036776190476190475,0.00017115873015873017,0.00013157142857142857,8.502777777777778e-05,9.229761904761905e-05,0.00028884126984126985
2025-05-02,0.00015819444444444445,0.000540765873015873,0.00010288492063492063,-1.6666666666666665e-07,0.00016733333333333335,0.00014325396825396825,0.00030357142857142855,1.0365079365079363e-05,8.650793650793651e-05,0.00036834523809523804,0.00017126984126984127,0.00013212301587301587,8.470238095238094e-05,8.996825396825396e-05,0.00028817460317460313
2025-05-05,0.0001571904761904762,0.0005382420634920635,0.00010263492063492063,7.142857142857144e-08,0.00016746031746031745,0.00013412698412698412,0.0002607142857142857,1.0325396825396824e-05,8.53174603174603e-05,0.00036675,0.00017123809523809523,0.00013080952380952382,8.475396825396826e-05,8.767857142857141e-05,0.0002884603174603174
2025-05-06,0.00015612698412698414,0.0005400515873015873,0.00010239285714285714,1.23015873015873e-07,0.0001668968253968254,0.00011904761904761905,0.00028531746031746036,1.0571428571428572e-05,8.53174603174603e-05,0.0003679206349206349,0.00017153174603174606,0.0001309484126984127,8.574603174603175e-05,8.842063492063493e-05,0.0002884722222222222
2025-05-07,0.00015560714285714285,0.0005431468253968254,0.00010222222222222223,-3.1746031746031744e-08,0.00016694841269841268,0.00010277777777777778,0.00029920634920634916,1.0849206349206349e-05,8.134920634920634e-05,0.0003636269841269841,0.0001718095238095238,0.00012962698412698412,8.456746031746032e-05,8.799206349206349e-05,0.0002880714285714286
2025-05-08,0.0001556388888888889,0.0005505833333333334,0.00010221031746031746,1.1904761904761906e-07,0.00016728174603174604,7.936507936507937e-05,0.00030436507936507936,1.0539682539682539e-05,8.214285714285714e-05,0.0003627380952380953,0.00017194841269841272,0.0001292579365079365,8.521825396825398e-05,8.730555555555556e-05,0.0002866150793650794
2025-05-09,0.00015521428571428573,0.0005485357142857143,0.0001009563492063492,1.0436507936507936e-06,0.00016743253968253967,7.142857142857143e-05,0.0002876984126984127,1.0797619047619047e-05,8.333333333333334e-05,0.0003630714285714286,0.00017203968253968254,0.00012917460317460317,8.548015873015874e-05,8.83095238095238e-05,0.00028159523809523807
2025-05-12,0.00015509126984126985,0.0005401428571428571,0.00010091666666666666,2e-06,0.00016753174603174602,5.515873015873015e-05,0.0002849206349206349,1.0865079365079365e-05,8.095238095238096e-05,0.0003608611111111111,0.0001721309523809524,0.0001285357142857143,8.596031746031746e-05,8.891269841269842e-05,0.0002811388888888889
2025-05-13,0.00015554761904761904,0.0005427896825396824,0.00010080952380952381,2.007936507936508e-06,0.00016768253968253968,4.444444444444445e-05,0.00027142857142857144,1.1281746031746032e-05,7.936507936507937e-05,0.0003623333333333333,0.00017231349206349206,0.00012926984126984128,8.532142857142858e-05,8.994841269841272e-05,0.0002812222222222222
2025-05-14,0.0001551111111111111,0.0005379325396825396,0.00010073015873015874,1.5555555555555556e-06,0.00016749206349206348,4.166666666666667e-05,0.00032539682539682536,1.1091269841269842e-05,7.698412698412698e-05,0.00036134920634920634,0.00017237301587301587,0.00012812698412698414,8.487301587301586e-05,8.898412698412698e-05,0.0002811904761904762
2025-05-15,0.00015511904761904762,0.0005409325396825398,0.00010116269841269842,1.6746031746031746e-06,0.00016755555555555558,4.801587301587301e-05,0.00026507936507936506,1.1623015873015872e-05,7.817460317460317e-05,0.00036046428571428574,0.00017234920634920636,0.00012763492063492062,8.517063492063492e-05,8.714682539682539e-05,0.0002856904761904762
2025-05-16,0.00015506349206349207,0.0005426825396825396,0.00010007539682539684,1.8253968253968254e-06,0.00016753174603174602,3.6111111111111116e-05,0.0002746031746031746,1.1515873015873017e-05,7.658730158730158e-05,0.00036133730158730156,0.00017237698412698413,0.0001276031746031746,8.543253968253968e-05,8.537301587301588e-05,0.0002831587301587302
2025-05-19,0.0001551984126984127,0.0005399603174603174,0.00010009126984126984,2.5e-07,0.00016734523809523808,2.1825396825396827e-05,0.00025793650793650796,1.161904761904762e-05,7.579365079365079e-05,0.00036484126984126985,0.00017234920634920636,0.00012749603174603175,8.541666666666666e-05,8.395238095238095e-05,0.0002842579365079365
2025-05-20,0.00015462301587301587,0.0005383293650793651,0.00010158333333333333,3.9682539682539686e-08,0.00016711904761904765,2.857142857142857e-05,0.00026785714285714287,1.1515873015873017e-05,7.420634920634921e-05,0.00036974603174603175,0.00017252380952380953,0.0001267420634920635,8.584126984126983e-05,8.250000000000001e-05,0.00028396031746031746
