date,AUD,BRL,CAD,GBP,JPY,MXN,ZAR,INR,HKD,SGD,KRW,SEK,NZD,CHF,NOK
8/2/23,0.6542,0.207727462,0.749962502,1.2712,0.006982753,0.058675116,0.053926671,82.5800,7.8018,1.3416,1297.66,10.7352,0.6084,0.9756,10.2818
8/3/23,0.6554,0.204834084,0.749625187,1.2709,0.007021486,0.057684764,0.053334471,82.7400,7.8066,1.3407,1298.54,10.7068,0.6087,0.9798,10.2361
8/4/23,0.6605,0.205981709,0.749793807,1.2775,0.007052684,0.058623863,0.05436585,82.8300,7.8102,1.3371,1309.49,10.5536,0.6127,0.9845,10.1015
8/7/23,0.6564,0.204202487,0.747831289,1.2769,0.007020007,0.058629019,0.053419089,82.7500,7.8065,1.3412,1305.94,10.5972,0.6097,0.9929,10.1629
8/8/23,0.6514,0.203736528,0.743273376,1.2729,0.006984703,0.058304958,0.05271787,82.8500,7.8135,1.3481,1316.02,10.7260,0.6047,0.9806,10.2960
8/9/23,0.6525,0.203998368,0.743936914,1.2715,0.006964758,0.058561724,0.052640999,82.8400,7.8208,1.3468,1315.45,10.6964,0.6048,0.9838,10.2226
8/10/23,0.6557,0.20638557,0.746212969,1.2726,0.006925208,0.059028393,0.053410529,82.6900,7.8183,1.3470,1315.54,10.6357,0.6062,0.9899,10.2289
8/11/23,0.6493,0.204315136,0.744213738,1.2694,0.006899407,0.058840836,0.052841555,82.8700,7.8170,1.3526,1324.17,10.8329,0.5983,0.9914,10.4298
8/14/23,0.6496,0.201795984,0.74343915,1.2691,0.006882312,0.058566526,0.052537012,83.1700,7.8184,1.3547,1330.05,10.8015,0.5985,,10.4570
8/15/23,0.6484,0.200992905,0.742280285,1.2745,0.006877579,0.058440572,0.052319315,82.9400,7.8233,1.3567,1335.00,10.8374,0.5977,0.9940,10.4955
8/16/23,0.644,0.201369311,0.739863865,1.2749,0.00685824,0.058602907,0.052380977,83.1900,7.8302,1.3583,1336.84,10.8800,0.5950,0.9980,10.5607
8/17/23,0.6417,0.200658159,0.739535572,1.2753,0.006841817,0.058424866,0.052340675,83.0900,7.8301,1.3587,1341.13,10.9085,0.5934,0.9987,10.5694
8/18/23,0.6413,0.201413926,0.737626319,1.2738,0.006889425,0.058617334,0.052752354,83.1400,7.8304,1.3553,1337.99,10.9613,0.5942,1.0049,10.6326
8/21/23,0.6393,0.200545484,0.737300007,1.2737,0.006837139,0.058716458,0.052642662,83.1000,7.8389,1.3582,1342.45,10.9704,0.5905,0.9953,10.6276
8/22/23,0.6425,0.202552157,0.738170813,1.2733,0.006859181,0.059113533,0.053195734,82.9400,7.8378,1.3575,1335.06,10.9436,0.5948,0.9962,10.6328
8/23/23,0.6469,0.204964234,0.738443361,1.2715,0.006914673,0.059528416,0.05413511,82.6900,7.8404,1.3531,1339.12,10.9212,0.5974,1.0039,10.6071
8/24/23,0.6426,0.204813108,0.737354373,1.2634,0.006861063,0.059460102,0.053294677,82.5700,7.8428,1.3556,1321.07,10.9934,0.5925,1.0003,10.6876
8/25/23,0.6401,0.205065108,0.733891091,1.257,0.006831534,0.059534441,0.053550964,82.6400,7.8441,1.3566,1324.11,11.0669,0.5900,0.9981,10.7190
8/28/23,0.6426,0.204369418,0.735510444,1.2592,0.006830601,0.059838675,0.053910681,82.6000,7.8454,1.3551,1323.20,10.9983,0.5912,1.0007,10.7201
8/29/23,0.6459,0.205905366,0.735889322,1.2614,0.006848846,0.059369731,0.054091187,82.7000,7.8462,1.3515,1321.87,10.9186,0.5949,0.9961,10.6469
8/30/23,0.6495,0.205795193,0.739918609,1.2726,0.006852131,0.059724669,0.053755638,82.7300,7.8469,1.3492,1323.42,10.8163,0.5984,0.9865,10.5662
8/31/23,0.6468,0.202741059,0.738606987,1.2667,0.00686436,0.059238197,0.052892982,82.7800,7.8425,1.3518,1322.43,10.9523,0.5948,0.9899,10.6660
9/1/23,0.6449,0.202326758,0.736268591,1.2594,0.006839945,0.058301219,0.053158407,82.6900,7.8457,1.3542,1318.34,11.0474,0.5940,0.9968,10.6784
9/4/23,,,,,,,,,,,,,,1.0006,
9/5/23,0.6382,0.201438269,0.734915852,1.2583,0.006773691,0.057672788,0.052088488,83.0300,7.8407,1.3603,1330.16,11.0926,0.5883,0.9995,10.7061
9/6/23,0.6382,0.201247736,0.732332479,1.2498,0.006772773,0.056983304,0.052045384,83.1400,7.8430,1.3640,1330.87,11.1252,0.5875,0.9988,10.7354
9/7/23,0.638,0.200936363,0.731101038,1.2485,0.00679671,0.057013843,0.052180901,83.2100,7.8388,1.3647,1335.03,11.1300,0.5884,1.0131,10.7123
9/8/23,0.6386,0.200956553,0.734160487,1.2476,0.006770481,0.056911957,0.052303991,82.9300,7.8397,1.3652,1332.83,11.1088,0.5898,0.9981,10.6729
9/11/23,0.6435,0.202650671,0.736322804,1.2529,0.006827803,0.057577153,0.05300653,83.0300,7.8327,1.3604,1331.59,11.0717,0.5921,0.9906,10.6516
9/12/23,0.6423,0.202334945,0.73784402,1.2477,0.006797172,0.057953209,0.052851888,82.8600,7.8287,1.3618,1327.29,11.1053,0.5905,0.9842,10.6874
9/13/23,0.6425,0.20386113,0.738934457,1.2488,0.00678196,0.058460729,0.053241616,82.9300,7.8256,1.3605,1329.70,11.1188,0.5918,0.9836,10.7017
9/14/23,0.6445,0.205469601,0.740028121,1.241,0.006794863,0.05844877,0.052721205,83.0200,7.8281,1.3623,1325.88,11.1695,0.5917,0.9672,10.7305
9/15/23,0.6442,0.205448494,0.740521327,1.2392,0.006764527,0.058589173,0.052471954,83.1500,7.8283,1.3627,1325.89,11.1561,0.5909,,10.7560
9/18/23,0.6442,0.20631744,0.741729714,1.2403,0.006773691,0.058439889,0.052624655,83.2700,7.8181,1.3629,1323.99,11.1553,0.5920,0.9427,10.7833
9/19/23,0.6458,0.205820607,0.744546199,1.2393,0.0067659,0.058608402,0.052811416,83.2700,7.8192,1.3643,1328.13,11.1497,0.5932,0.9444,10.7549
9/20/23,0.6499,0.206308927,0.744934446,1.2389,0.006768648,0.058730252,0.053332764,83.0700,7.8223,1.3609,1330.34,11.0621,0.5977,0.9445,10.7093
9/21/23,0.6422,0.203202471,0.741619697,1.2299,0.00678334,0.05828287,0.052923494,83.1100,7.8204,1.3667,1340.08,11.1692,0.5934,0.9540,10.7736
9/22/23,0.6453,0.20354991,0.742555877,1.2257,0.006745818,0.058332507,0.053351829,82.9500,7.8207,1.3646,1336.58,11.1132,0.5975,0.9522,10.7284
9/25/23,0.642,0.201462619,0.742225191,1.2218,0.006723141,0.057566878,0.053228579,83.1100,7.8161,1.3667,1336.03,11.0506,0.5966,0.9586,10.7926
9/26/23,0.6405,0.200662185,0.740247243,1.2168,0.006715917,0.057156575,0.052507495,83.2400,7.8226,1.3683,1348.69,11.0262,0.5954,0.9531,10.8140
9/27/23,0.6368,0.197765253,0.740082889,1.2133,0.006689858,0.056487601,0.052086317,83.1800,7.8207,1.3720,1349.05,11.0391,0.5927,0.9432,10.7406
9/28/23,0.6427,0.198582124,0.742170105,1.2223,0.006703311,0.05682141,0.0527062,83.1300,7.8282,1.3649,1356.41,10.9116,0.5973,,10.7060
9/29/23,0.6451,0.199916035,0.738825268,1.2214,0.006692097,0.057450133,0.052958248,83.0800,7.8308,1.3656,1347.86,10.8936,0.6013,0.9459,10.6589
10/2/23,0.6375,0.196966713,0.731743012,1.213,0.006675567,0.056994021,0.052115363,83.0400,7.8324,1.3728,1351.67,11.0225,0.5957,0.9463,10.8247
10/3/23,0.6293,0.194749552,0.728862974,1.2069,0.00670421,0.055824132,0.05164649,83.2200,7.8318,1.3744,1360.62,11.1291,0.5895,0.9506,11.0130
10/4/23,0.6337,0.194696468,0.727855011,1.2157,0.006719075,0.055708755,0.051783689,83.2500,7.8287,1.3702,1362.94,11.0579,0.5922,0.9486,10.9887
10/5/23,0.635,0.193016657,0.728013978,1.2171,0.00673446,0.054588133,0.051182311,83.2400,7.8311,1.3690,1350.22,11.0267,0.5948,0.9377,11.0008
10/6/23,0.6394,0.194061712,0.732225232,1.2255,0.006707808,0.055066079,0.051844094,83.2500,7.8315,1.3639,1350.17,10.9401,0.5996,0.9369,10.9135
10/9/23,,,,,,,,,,,,,,0.9421,
10/10/23,0.643,0.197363227,0.736431254,1.2288,0.00672857,0.055617353,0.052551093,83.2500,7.8192,1.3626,1349.79,10.8589,0.6044,0.9406,10.7965
10/11/23,0.6407,0.198015881,0.734376147,1.2304,0.006703761,0.056119872,0.053121132,83.1800,7.8195,1.3628,1339.31,10.8987,0.6023,0.9401,10.8563
10/12/23,0.6334,0.198129656,0.732278852,1.2214,0.006679581,0.055869043,0.052860269,83.2800,7.8228,1.3682,1338.21,10.9661,0.5944,0.9358,10.9499
10/13/23,0.629,0.197083169,0.732600733,1.2139,0.006683598,0.05539399,0.052649313,83.2600,7.8238,1.3701,1349.65,11.0284,0.5893,0.9320,10.9556
10/16/23,0.6339,0.197741789,0.734484025,1.2198,0.006685833,0.05569045,0.053250688,83.2800,7.8183,1.3680,1353.67,10.9307,0.5924,0.9356,10.9527
10/17/23,0.6377,0.199373966,0.734106592,1.2206,0.006679581,0.055859056,0.053348413,83.2200,7.8236,1.3672,1353.60,10.8881,0.5907,0.9268,10.9430
10/18/23,0.6336,0.197491853,0.730140187,1.215,0.006672895,0.054796923,0.052497848,83.2500,7.8287,1.3729,1349.45,11.0308,0.5859,0.9238,11.0617
10/19/23,0.6325,0.198275007,0.729075532,1.2145,0.006670224,0.054686646,0.052541153,83.1000,7.8247,1.3725,1357.50,10.9694,0.5839,0.9288,11.0333
10/20/23,0.6319,0.198625511,0.730353491,1.2153,0.00667334,0.054899205,0.052767386,83.1400,7.8242,1.3717,1352.92,10.9656,0.5830,0.9324,11.0433
10/23/23,0.6337,0.199736348,0.731207956,1.2235,0.006676459,0.055238548,0.052893541,83.1900,7.8245,1.3684,1353.70,10.9841,0.5843,0.9303,11.0782
10/24/23,0.6349,0.200008,0.727590221,1.217,0.006673785,0.054699209,0.05250722,83.1900,7.8228,1.3682,1342.68,11.1072,0.5835,0.9259,11.1759
10/25/23,0.6334,0.200052014,0.72611095,1.214,0.006669334,0.054653768,0.052428488,83.1800,7.8221,1.3698,1349.07,11.1065,0.5825,0.9277,11.1728
10/26/23,0.6312,0.199796208,0.723065799,1.2113,0.006647168,0.054993098,0.052687317,83.2400,7.8206,1.3704,1359.32,11.1884,0.5816,0.9310,11.2309
10/27/23,0.6352,0.202167233,0.721188519,1.2151,0.006684492,0.05540289,0.053171974,83.2700,7.8218,1.3685,1355.15,11.1296,0.5824,0.9335,11.1627
10/30/23,0.6374,0.198452074,0.723118085,1.2157,0.006710959,0.055490816,0.053229996,83.2500,7.8209,1.3633,1350.98,11.1386,0.5837,,11.1450
10/31/23,0.6332,0.19828287,0.720564923,1.2135,0.006602403,0.055392456,0.05335496,83.2600,7.8246,1.3697,1351.03,11.1759,0.5816,0.9285,11.1726
11/1/23,0.6363,0.199385891,0.720513005,1.2127,0.006624271,0.055722724,0.053646054,83.2400,7.8231,1.3705,1356.94,11.2240,0.5830,0.9275,11.2275
11/2/23,0.6422,0.20186116,0.725268349,1.2175,0.006645401,0.056847898,0.054184096,83.2200,7.8247,1.3643,1342.91,11.1318,0.5885,0.9233,11.1760
11/3/23,0.6507,0.204586837,0.731475386,1.2374,0.006695233,0.057568535,0.05485283,83.1400,7.8239,1.3537,1322.04,10.9064,0.5990,0.9241,11.0499
11/6/23,0.6503,0.204411194,0.731957254,1.2391,0.006676905,0.0570659,0.05468216,83.1900,7.8197,1.3495,1297.94,10.8827,0.5980,,11.0212
11/7/23,0.6424,0.205435832,0.726269155,1.2296,0.006645843,0.057247538,0.054461781,83.2200,7.8199,1.3547,1308.33,10.9362,0.5932,0.9368,11.2065
11/8/23,0.6421,0.20447807,0.724742716,1.2301,0.006632619,0.057210856,0.05421935,83.2800,7.8159,1.3551,1309.98,10.8782,0.5929,0.9271,11.1761
11/9/23,0.642,0.203927646,0.72642743,1.2279,0.006620763,0.057197767,0.053902544,83.2500,7.8097,1.3567,1309.89,10.8488,0.5947,0.9364,11.1403
11/10/23,,,,,,,,,,,,,,0.9293,
11/13/23,0.6387,0.203707476,0.725636746,1.2268,0.006598047,0.05689253,0.053433932,83.3200,7.8070,1.3587,1324.97,10.8347,0.5892,0.9180,11.0746
11/14/23,0.6491,0.205516051,0.729341405,1.2483,0.006633499,0.057467962,0.054597372,83.3200,7.8069,1.3501,1328.74,10.6129,0.5987,0.9225,10.8949
11/15/23,0.6518,0.205761317,0.731796561,1.2431,0.006619448,0.057718059,0.054889261,83.1100,7.8068,1.3493,1300.34,10.5247,0.6031,0.9299,10.7899
11/16/23,0.6464,0.204960033,0.726005518,1.2423,0.006640547,0.057797121,0.054325682,83.2200,7.8033,1.3479,1297.10,10.6114,0.5978,0.9288,10.9330
11/17/23,0.6494,0.20423168,0.727802038,1.243,0.006674676,0.05810609,0.05441555,83.2500,7.7978,1.3442,1296.21,10.5562,0.5971,0.9284,10.8463
11/20/23,0.6557,0.205541396,0.728862974,1.2505,0.006744908,0.058390751,0.054506309,83.3300,7.7933,1.3382,1291.48,10.4518,0.6029,,10.6969
11/21/23,0.6568,0.204361065,0.73046019,1.254,0.00676224,0.058107103,0.053883665,83.2600,7.7950,1.3367,1289.34,10.4492,0.6063,0.9215,10.6475
11/22/23,0.6535,0.204561727,0.728173014,1.2468,0.006681366,0.058134803,0.0530656,83.2900,7.7968,1.3425,1300.06,10.5111,0.6014,0.9140,10.8006
11/23/23,,,,,,,,,,,,,,0.9162,
11/24/23,0.6584,0.20412329,0.734861846,1.2601,0.006685833,0.058392456,0.053036892,83.3400,7.7931,1.3398,1306.08,10.4512,0.6083,0.9221,10.7008
11/27/23,0.6597,0.203840352,0.733514267,1.2613,0.006716368,0.058302239,0.053403969,83.3400,7.7920,1.3375,1304.33,10.4470,0.6090,0.9231,10.6734
11/28/23,0.6666,0.205702061,0.737354373,1.2713,0.0067838,0.058418039,0.053741193,83.3300,7.7970,1.3306,1293.71,10.3235,0.6148,0.9230,10.6156
11/29/23,0.6618,0.204240023,0.735510444,1.269,0.006784721,0.058132099,0.053590568,83.3100,7.8057,1.3328,1292.74,10.3670,0.6149,0.9199,10.6595
11/30/23,0.6614,0.202852101,0.735997645,1.264,0.006762697,0.057551307,0.052994732,83.3600,7.8095,1.3359,1289.95,10.4386,0.6166,0.9210,10.7717
12/1/23,0.666,0.204666394,0.741015191,1.2682,0.006802721,0.05812872,0.05367773,83.2700,7.8147,1.3343,1305.45,10.3749,0.6198,0.9218,10.6668
12/4/23,0.662,0.202868561,0.738716111,1.2633,0.006795787,0.057426379,0.053087855,83.4000,7.8157,1.3378,1304.43,10.4506,0.6170,0.9231,10.8411
12/5/23,0.6551,0.202089607,0.736539736,1.259,0.00679071,0.057232467,0.052633241,83.3300,7.8192,1.3415,1311.47,10.4975,0.6133,0.9186,10.9250
12/6/23,0.6569,0.204135791,0.736377025,1.2589,0.006795325,0.057923333,0.052942266,83.3200,7.8121,1.3402,1313.03,10.4472,0.6157,0.9147,10.9438
12/7/23,0.6601,0.203906855,0.735618655,1.2582,0.006939625,0.057355564,0.05330462,83.3200,7.8130,1.3379,1325.27,10.3998,0.6173,0.9120,10.8769
12/8/23,0.6569,0.202741059,0.735564546,1.2539,0.006902264,0.05753442,0.052693702,83.3800,7.8103,1.3418,1307.11,10.4897,0.6118,0.9250,10.9127
12/11/23,0.6563,0.20241276,0.737028302,1.255,0.006830135,0.057395397,0.052345333,83.3800,7.8054,1.3448,1316.38,10.5039,0.6120,0.9278,10.9698
12/12/23,0.6561,0.201470736,0.734699875,1.2549,0.006875215,0.057807144,0.052585359,83.3700,7.8099,1.3422,1313.75,10.4544,0.6131,0.9239,10.9791
12/13/23,0.6583,0.201122262,0.736919676,1.2527,0.006888476,0.057423082,0.052490407,83.4000,7.8137,1.3416,1319.76,10.4443,0.6124,0.9198,10.9236
12/14/23,0.6713,0.20418164,0.746045956,1.2767,0.00706564,0.0578543,0.054660938,83.2800,7.8088,1.3258,1296.11,10.2029,0.6222,0.9192,10.4659
12/15/23,0.6715,0.202466036,0.747719456,1.2709,0.007052186,0.05820383,0.054772012,83.0200,7.8032,1.3312,1295.92,10.2539,0.6221,0.9246,10.4461
12/18/23,0.6697,0.20258088,0.746770219,1.2632,0.006991051,0.058125004,0.053714636,83.0400,7.7962,1.3326,1297.63,10.2216,0.6207,0.9207,10.4021
12/19/23,0.6765,0.205600559,0.749625187,1.2751,0.006962819,0.058572014,0.054539306,83.1800,7.7990,1.3284,1307.95,10.1649,0.6269,0.9224,10.2713
12/20/23,0.6764,0.204473889,0.750638042,1.266,0.006955554,0.058554866,0.054783414,83.1400,7.8059,1.3300,1299.22,10.1464,0.6283,0.9238,10.3055
12/21/23,0.679,0.205161873,0.752219046,1.2668,0.007034328,0.058639333,0.054376196,83.2700,7.8095,1.3272,1304.82,10.1015,0.6284,0.9245,10.2894
12/22/23,0.6803,0.205850265,0.754204691,1.272,0.007012623,0.058882412,0.054132766,83.1200,7.8137,1.3240,1302.54,10.0149,0.6297,0.9266,10.2164
12/25/23,,,,,,,,,,,,,,,
12/26/23,0.6816,0.207210941,0.757116899,1.2709,0.007018529,0.058936202,0.053637134,83.1700,7.8102,1.3232,1294.25,10.0285,0.6322,0.9267,10.1864
12/27/23,0.6844,0.206949359,0.75751837,1.2797,0.007039775,0.059123319,0.054467121,83.3500,7.8096,1.3197,1293.38,9.9291,0.6343,0.9297,10.0729
12/28/23,0.6844,0.206126067,0.757460991,1.2743,0.007088177,0.059140103,0.054042369,83.1500,7.8150,1.3184,1288.45,9.9748,0.6346,0.9343,10.1706
12/29/23,0.6828,0.206096329,0.757460991,1.2743,0.007096225,0.059172298,0.054757915,83.1900,7.8109,1.3193,1290.97,10.0506,0.6340,0.9400,10.1220
1/1/24,,,,,,,,,,,,,,0.9375,
1/2/24,0.6771,0.20431931,0.751314801,1.2632,0.007047713,0.058775126,0.053924053,83.3100,7.8150,1.3263,1300.52,10.1963,0.6263,0.9376,10.3202
1/3/24,0.672,0.203091046,0.748615062,1.2641,0.006966214,0.058630394,0.053379453,83.3000,7.8078,1.3295,1305.10,10.3025,0.6235,0.9387,10.3649
1/4/24,0.671,0.203487781,0.748783227,1.2692,0.006916108,0.058657907,0.053472504,83.2100,7.8081,1.3290,1310.39,10.2089,0.6233,0.9420,10.2978
1/5/24,0.6722,0.205153455,0.750131273,1.274,0.006919458,0.059122271,0.053552398,83.1600,7.8092,1.3287,1315.62,10.2370,0.6255,0.9381,10.2803
1/8/24,0.6719,0.205149246,0.748446973,1.2766,0.006949753,0.059513182,0.053850586,83.1300,7.8065,1.3275,1315.58,10.2199,0.6250,0.9308,10.3563
1/9/24,0.6692,0.204265054,0.747160789,1.272,0.006927607,0.05904582,0.053632244,83.0900,7.8158,1.3297,1315.92,10.2473,0.6242,0.9413,10.3454
1/10/24,0.6692,0.204377772,0.747440018,1.273,0.00686436,0.058865081,0.053569037,83.0100,7.8196,1.3318,1320.42,10.2338,0.6224,0.9395,10.3518
1/11/24,0.6653,0.20475859,0.744102984,1.2712,0.006847908,0.058869586,0.053482514,83.0300,7.8186,1.3335,1313.04,10.3012,0.6211,0.9363,10.3553
1/12/24,0.6692,0.206032636,0.746324353,1.2746,0.006903217,0.059343659,0.053698483,82.9200,7.8195,1.3312,1313.41,10.2769,0.6247,0.9213,10.2856
1/15/24,,,,,,,,,,,,,,0.9118,
1/16/24,0.6597,0.203405,0.742280285,1.2657,0.006802258,0.058309378,0.052814763,83.0500,7.8263,1.3414,1331.50,10.4211,0.6147,0.9137,10.4520
1/17/24,0.6539,0.202922078,0.739480884,1.2666,0.006738999,0.057920649,0.052356569,83.1400,7.8216,1.3463,1344.23,10.4769,0.6104,0.9243,10.5300
1/18/24,0.6564,0.202265372,0.740576168,1.2687,0.006749916,0.058127707,0.052842113,83.1500,7.8209,1.3441,1338.73,10.4924,0.6107,0.9299,10.5280
1/19/24,0.6581,0.202922078,0.742555877,1.2677,0.006747183,0.058424866,0.052561589,83.0900,7.8184,1.3417,1338.53,10.4721,0.6101,0.9284,10.5140
1/22/24,0.6586,0.200742748,0.743273376,1.2728,0.00675904,0.058362807,0.052119709,83.0800,7.8179,1.3410,1338.25,10.4395,0.6103,0.9267,10.4934
1/23/24,0.6566,0.20102927,0.741509714,1.2661,0.00673174,0.057597051,0.052451312,83.1500,7.8218,1.3417,1333.76,10.5020,0.6071,0.9238,10.5354
1/24/24,0.6601,0.203293352,0.741894799,1.2754,0.006788405,0.058278454,0.05294563,83.0900,7.8179,1.3380,1337.74,10.4145,0.6128,0.9237,10.4411
1/25/24,0.6581,0.202955025,0.741344799,1.27,0.006770939,0.058044032,0.052871448,83.0800,7.8179,1.3408,1336.00,10.4485,0.6116,0.9145,10.4651
1/26/24,0.6589,0.203520912,0.743162901,1.272,0.006759497,0.058328764,0.053296097,83.1100,7.8138,1.3397,1336.08,10.4253,0.6103,0.9181,10.4078
1/29/24,0.6594,0.202339039,0.744102984,1.2681,0.006772773,0.057998585,0.053204224,83.1200,7.8131,1.3414,1335.50,10.4746,0.6110,0.9163,10.4575
1/30/24,0.6595,0.201503214,0.745767768,1.2683,0.006770022,0.058209251,0.053150496,83.1100,7.8174,1.3395,1328.93,10.4075,0.6129,0.9198,10.4481
1/31/24,0.66,0.202470136,0.747160789,1.2733,0.006837139,0.058220095,0.053611541,83.0200,7.8175,1.3369,1334.90,10.3475,0.6147,0.9195,10.4566
2/1/24,0.6566,0.20327269,0.747384155,1.2727,0.006840881,0.058472693,0.053810018,82.9500,7.8192,1.3366,1331.78,10.3899,0.6135,0.9140,10.4235
2/2/24,0.651,0.201207243,0.74305246,1.2627,0.006732193,0.058292043,0.052880675,82.9200,7.8202,1.3434,1321.90,10.4950,0.6066,0.9129,10.6235
2/5/24,0.6478,0.199928026,0.738934457,1.2532,0.006720882,0.058247903,0.052483796,83.0400,7.8213,1.3473,1330.98,10.6173,0.6048,0.9130,10.7004
2/6/24,0.6517,0.20186116,0.740795614,1.2589,0.006755387,0.058731977,0.05302255,83.0300,7.8233,1.3439,1326.83,10.5323,0.6073,0.9071,10.6165
2/7/24,0.6523,0.201499154,0.742390497,1.2629,0.006754931,0.058675116,0.052913692,82.9700,7.8190,1.3431,1327.37,10.4699,0.6111,0.9050,10.5675
2/8/24,0.649,0.200240288,0.742776499,1.262,0.006700168,0.058417357,0.052737331,82.9700,7.8212,1.3470,1328.07,10.4771,0.6092,0.9040,10.6099
2/9/24,0.6516,0.201296348,0.741949844,1.2628,0.006694337,0.058501085,0.052525146,83.0000,7.8198,1.3464,1333.10,10.4703,0.6141,0.9049,10.5655
2/12/24,0.6538,0.201873385,0.744213738,1.2631,0.006694785,0.05861974,0.052829272,82.9500,7.8198,1.3440,1331.37,10.4173,0.6138,0.9112,10.5016
2/13/24,0.646,0.201873385,0.737300007,1.2606,0.00663482,0.058132775,0.052362326,83.0600,7.8190,1.3501,1327.88,10.5712,0.6062,0.9040,10.6584
2/14/24,0.6489,0.2013977,0.73800738,1.2562,0.006644518,0.058489794,0.052534804,83.0200,7.8185,1.3479,1335.06,10.5249,0.6090,0.8968,10.5822
2/15/24,0.6508,0.201049478,0.741125028,1.258,0.006658233,0.058544582,0.052708144,83.0000,7.8198,1.3464,1333.84,10.4647,0.6104,0.8874,10.5456
2/16/24,0.6531,0.201199147,0.741674701,1.259,0.00665159,0.058609776,0.052991643,83.0200,7.8221,1.3459,1334.96,10.4505,0.6119,0.8955,10.5154
2/19/24,,,,,,,,,,,,,,0.8994,
2/20/24,0.656,0.202741059,0.739809129,1.2645,0.006672449,0.058670296,0.052880395,82.8800,7.8209,1.3432,1337.25,10.3512,0.6177,0.8980,10.4805
2/21/24,0.6546,0.20293855,0.740521327,1.2624,0.006653803,0.05862352,0.052886827,82.9600,7.8208,1.3436,1334.95,10.3701,0.6175,0.8984,10.4779
2/22/24,0.6547,0.202396373,0.740960285,1.2649,0.006639225,0.058366894,0.052184985,82.8600,7.8218,1.3432,1328.71,10.3371,0.6188,0.8944,10.5111
2/23/24,0.6566,0.20096463,0.740631018,1.2678,0.006650705,0.058467907,0.051934562,82.8600,7.8240,1.3430,1328.71,10.3143,0.6198,0.8926,10.5281
2/26/24,0.6539,0.20044097,0.740028121,1.2681,0.00663174,0.058453211,0.051750995,82.8500,7.8239,1.3444,1330.86,10.2837,0.6176,0.8887,10.5099
2/27/24,0.6547,0.202334945,0.739535572,1.2693,0.006646285,0.058576818,0.052354376,82.8800,7.8250,1.3432,1330.86,10.2961,0.6173,0.8925,10.5240
2/28/24,0.6496,0.201938611,0.736919676,1.267,0.006636581,0.05851512,0.051881213,82.8800,7.8275,1.3456,1336.02,10.3329,0.6093,0.8901,10.5750
2/29/24,0.6503,0.201166767,0.737028302,1.2632,0.006671114,0.05862352,0.052114819,82.8700,7.8286,1.3457,1336.19,10.3652,0.6092,0.8957,10.6081
3/1/24,0.6529,0.202089607,0.73784402,1.2652,0.00665779,0.058804504,0.052310557,82.9100,7.8289,1.3444,1334.80,10.3226,0.6106,0.8911,10.5231
3/4/24,0.6521,0.202314478,0.737300007,1.2701,0.006647168,0.058952531,0.052573748,82.8800,7.8243,1.3425,1331.29,10.3494,0.6100,0.8961,10.5508
3/5/24,0.6507,0.201755271,0.736431254,1.2712,0.00666045,0.059071281,0.05271648,82.8600,7.8237,1.3424,1336.51,10.3709,0.6091,0.8931,10.5538
3/6/24,0.6577,0.202630139,0.740247243,1.2757,0.006703761,0.059308463,0.053206206,82.7800,7.8242,1.3375,1333.99,10.2710,0.6142,0.8871,10.4798
3/7/24,0.6618,0.202761613,0.74261102,1.2796,0.006753106,0.05928104,0.053508842,82.7800,7.8207,1.3334,1324.30,10.2287,0.6173,0.8861,10.4143
3/8/24,0.6627,0.200940401,0.742500743,1.2852,0.006794863,0.05949477,0.053380878,82.7300,7.8209,1.3311,1319.28,10.2120,0.6180,0.8913,10.4118
3/11/24,0.6608,0.201296348,0.741564702,1.2807,0.006809206,0.05947637,0.053623616,82.7200,7.8198,1.3306,1312.55,10.2405,0.6171,0.8894,10.4658
3/12/24,0.6601,0.200722601,0.741015191,1.2786,0.006770939,0.059424415,0.053592291,82.7700,7.8237,1.3329,1310.82,10.2388,0.6151,0.8916,10.5265
3/13/24,0.6623,0.200952515,0.742390497,1.2799,0.006769106,0.059772863,0.053886569,82.8100,7.8227,1.3319,1314.67,10.2318,0.6159,0.8911,10.4771
3/14/24,0.6585,0.200754838,0.739863865,1.2749,0.006748094,0.059901761,0.053380878,82.8200,7.8218,1.3359,1318.20,10.3287,0.6133,0.8953,10.5561
3/15/24,0.6569,0.200208217,0.7390983,1.2742,0.006705109,0.059920067,0.053328498,82.8600,7.8210,1.3377,1329.35,10.3648,0.6091,0.8971,10.6019
3/18/24,0.6562,0.199226999,0.738552437,1.2736,0.006705559,0.059580553,0.052735662,82.8900,7.8199,1.3387,1333.59,10.4250,0.6085,0.8949,10.6425
3/19/24,0.6528,0.199147648,0.736485491,1.2713,0.006634379,0.059375371,0.052873126,83.0100,7.8228,1.3421,1338.28,10.4367,0.6050,0.8965,10.6549
3/20/24,0.6532,0.199836134,0.737354373,1.2713,0.006593696,0.05962567,0.053167734,83.1800,7.8239,1.3439,1339.02,10.4746,0.6037,0.8992,10.6598
3/21/24,0.657,0.200863714,0.738770686,1.267,0.006596741,0.059740725,0.053056309,83.1500,7.8216,1.3436,1322.11,10.4639,0.6046,0.9046,10.6814
3/22/24,0.652,0.200513314,0.735618655,1.2603,0.006607202,0.05979109,0.052703144,83.5300,7.8219,1.3488,1338.14,10.5507,0.5998,0.8989,10.7442
