date,Australia,Brazil,Canada,Hong Kong,India,Japan,Mexico,New Zealand,Norway,Singapore,South Africa,South Korea,Sweden,Switzerland,UK
2023-08-17,0.63895,0.2001,0.73865,,,0.0068655,0.0581,0.59165,0.09463,,0.05235,0.0007494,0.09174,1.14125,1.275
2023-08-18,0.6414,0.20075,0.7384,,,0.0069105,,0.59215,0.0941,,0.052575,0.0007464,0.0913,1.1379,1.2736
2023-08-20,,0.2006,0.73865,,,,0.05837,,0.09397,,0.05255,,,1.1369,1.2743
2023-08-21,0.6404,0.2004,0.73845,,,0.006908,0.05845,0.5918,0.09415,,0.05245,0.0007459,0.09128,1.1395,1.2734
2023-08-22,0.64225,0.202,0.73775,,,0.006876,0.05885,0.59345,0.09422,,0.053125,0.0007477,0.09151,1.1399,1.2737
2023-08-23,0.64465,0.20565,0.73905,,,0.0068925,0.05928,0.59455,0.0942,,0.05395,0.00075,0.09164,1.14095,1.2707
2023-08-24,0.6483,0.2046,0.73655,,,0.006914,0.05919,0.59685,0.09379,,0.053375,0.0007562,0.09113,1.13575,1.2631
2023-08-25,0.64205,0.2049,0.73535,,,0.006869,,0.5905,0.09332,,0.053425,0.0007567,0.09057,1.13215,1.2575
2023-08-27,,0.205,0.7358,,,,0.05956,,,,0.053625,,0.09072,1.1328,1.2592
2023-08-28,0.6436,0.20495,0.73535,,,0.006854,0.05934,0.5916,0.09328,,0.053625,,0.09096,1.1338,1.2586
2023-08-29,0.64495,0.20585,0.73775,,,0.0068515,0.05935,0.5921,0.09369,,0.053975,0.0007574,0.09161,1.1387,1.2617
2023-08-30,0.6479,0.2053,0.73915,,,0.0068585,0.05954,0.5952,0.09473,,0.0538,0.0007553,0.09257,1.14335,1.273
2023-08-31,0.64885,0.2011,0.74025,,,0.006869,0.05864,0.5959,0.0939,,0.0528,0.0007559,0.0914,1.1328,1.2672
2023-09-01,0.64715,0.20165,0.7354,,,0.0068885,,0.5961,0.09403,,0.053225,0.0007592,0.09055,1.1308,1.2599
2023-09-05,,0.2005,0.73325,,,,0.05737,,,,0.052125,,0.09008,1.12565,1.2569
2023-09-06,0.64045,0.1999,0.7333,,,0.006812,0.05677,0.58855,0.09315,,0.0519,0.0007517,0.08993,1.12205,1.25
2023-09-07,0.63815,0.19925,0.73085,,,0.006785,0.05675,0.5869,0.09341,,0.052125,0.0007492,0.08984,1.12075,1.2472
2023-09-08,0.6407,0.2,0.73295,,,0.0068035,,0.5894,0.09377,,0.05235,0.0007504,0.09017,1.1219,1.2476
2023-09-10,,0.2001,0.73375,,,,0.05689,,,,0.052325,,,1.12185,1.2489
2023-09-11,0.6437,0.20225,0.73645,,,0.006846,0.0578,0.59285,0.0941,,0.0529,0.0007527,0.09034,1.1228,1.2527
2023-09-12,0.6425,0.20135,0.73755,,,0.006818,0.05799,0.5911,0.09352,,0.052725,0.000753,0.09013,1.1218,1.2479
2023-09-13,0.64095,0.20295,0.7378,,,0.0067935,0.05828,0.58945,0.0937,,0.053225,0.0007525,0.08995,1.1217,1.2495
2023-09-14,0.64395,0.2048,0.7399,,,0.006798,0.05844,0.5929,0.0935,,0.05275,0.0007555,0.08958,1.11835,1.2411
2023-09-18,,0.20575,0.74255,,,,0.05749,,0.0927,,0.05225,,0.09002,1.1249,1.2385
2023-09-19,0.64495,0.20495,0.7448,,,0.006863,0.05765,0.592,0.09326,,0.052425,0.0007541,0.08999,1.1238,1.2383
2023-09-20,0.6471,0.20465,0.7432,,,0.006857,0.05763,0.59345,0.0936,,0.0529,,0.09082,1.12855,1.2399
2023-09-21,0.64215,0.2024,0.74245,,,0.0068345,0.05719,0.5907,0.09302,,0.0526,0.0007458,0.08974,1.1175,1.2302
2023-09-22,0.64415,0.2026,0.7426,,,0.006843,,0.59375,0.09338,,0.052925,0.0007491,0.09024,1.1133,1.2261
2023-09-24,,0.2023,0.7428,,,,0.05734,,,,0.053,,0.09024,1.1123,1.2247
2023-09-25,0.6438,0.20125,0.7439,,,0.0068315,0.05669,0.59485,0.09273,,0.0527,0.000748,0.09081,1.10595,1.2215
2023-09-26,0.64325,0.20045,0.74065,,,0.0068025,0.05622,0.59635,0.09289,,0.052175,0.0007412,0.09097,1.10345,1.2166
2023-09-27,0.63965,0.19815,0.7411,,,0.006796,0.05581,0.59315,0.09319,,0.051875,0.0007371,0.09105,1.09815,1.2152
2023-10-01,,0.19795,0.73755,,,,0.05669,,,,0.0525,,0.09175,1.10125,1.2194
2023-10-02,0.6421,0.19655,0.7322,,,0.0067665,0.05584,0.59925,0.09267,,0.0518,,0.09119,1.09905,1.2148
2023-10-03,0.63325,0.19325,0.73025,,,0.0067525,0.05463,0.5925,0.09147,,0.051375,0.0007348,0.09014,1.0933,1.2078
2023-10-04,0.63365,0.1933,0.72835,,,0.006783,0.05501,0.5884,0.09117,,0.0512,,0.09073,1.0992,1.2145
2023-10-05,0.6388,0.19275,0.73025,,,0.006807,0.05408,0.59505,0.0911,,0.050825,0.0007412,0.09097,1.10205,1.2166
2023-10-06,0.6383,0.19305,0.73255,,,0.0067945,,0.59645,0.09135,,0.0512,0.0007412,0.09167,1.1082,1.2248
2023-10-10,,0.19715,0.73695,,,,0.0551,,,,0.0523,,0.09226,1.1136,1.2296
2023-10-11,0.64375,0.19745,0.73615,,,0.0067885,0.0554,0.60305,0.09218,,0.0529,0.0007501,0.09196,1.1162,1.2309
2023-10-12,0.6438,0.1962,0.73105,,,0.0067765,0.05496,0.6011,0.09147,,0.052525,0.0007414,0.09143,1.1104,1.2215
2023-10-13,0.63305,0.196,0.7328,,,0.006748,,0.592,0.09136,,0.05235,0.00074,0.09086,1.11425,1.2143
2023-10-15,,0.19595,0.73355,,,,0.0548,,,,0.05245,,0.09109,1.1156,1.2157
2023-10-16,0.63365,0.19805,0.7351,,,0.0067595,0.0553,0.59225,0.09153,,0.0529,0.0007399,0.09164,1.1171,1.2199
2023-10-17,0.63675,0.1981,0.73355,,,0.00675,0.05491,0.5904,0.09151,,0.05305,0.0007397,0.09206,1.1183,1.2194
2023-10-18,0.6391,0.19745,0.7299,,,0.006747,0.05424,0.5905,0.09058,,0.052225,,0.09089,1.1198,1.2152
2023-10-19,0.63135,0.19755,0.72965,,,0.006739,0.05401,0.58285,0.09077,,0.0522,0.0007363,0.09133,1.1234,1.2147
2023-10-20,0.63275,0.19845,0.72985,,,0.006734,,0.58315,0.09053,,0.0525,0.0007408,0.09137,1.12905,1.2157
2023-10-22,,0.19795,0.7303,,,,0.05435,,,,0.052225,,,1.12625,1.2166
2023-10-23,0.6323,0.1991,0.7308,,,0.006729,0.05457,0.58235,0.09028,,0.0526,,0.09112,1.1271,1.2228
2023-10-24,0.63705,0.20015,0.7288,,,0.0067385,0.05428,0.586,0.08943,,0.052325,0.0007445,0.09019,1.12485,1.2167
2023-10-25,0.63965,0.19985,0.7255,,,0.0067305,0.05406,0.585,0.08965,,0.0522,,0.09032,1.1238,1.2151
2023-10-26,0.6289,0.2003,0.7235,,,0.006699,0.05464,0.5778,0.08925,,0.0525,,0.08947,1.1175,1.2111
2023-10-27,0.6354,0.1994,0.72145,,,0.0067155,,0.5822,0.08968,,0.05295,0.0007391,0.09004,1.1138,1.2155
2023-10-31,,0.19835,0.7211,,,,0.05497,,,,0.053425,,0.08962,1.1044,1.2153
2023-11-01,0.63395,0.2004,0.72175,,,0.006655,0.05584,0.5808,0.08926,,0.05355,0.0007375,0.08921,1.1043,1.2129
2023-11-02,0.64325,0.20345,0.7282,,,0.0066915,0.05668,0.58895,0.08958,,0.05405,0.0007495,0.09011,1.10875,1.2181
2023-11-03,0.6441,0.2036,0.732,,,0.0067005,,0.58975,0.09067,,0.054625,0.0007579,0.09194,1.1189,1.238
2023-11-07,,0.2046,0.72665,,,,0.05682,,0.08949,,0.05435,,0.09164,1.11565,1.2292
2023-11-08,0.6447,0.2033,0.72525,,,0.0066795,0.05662,0.5939,0.08941,,0.053875,0.0007623,0.09199,1.11805,1.2296
2023-11-09,0.64225,0.2019,0.7246,,,0.006659,0.05563,0.5923,0.08999,,0.0538,0.0007628,0.09228,1.11595,1.2283
2023-11-13,,0.2033,0.7249,,,,0.05644,,,,0.05335,,0.09236,1.11345,1.2281
2023-11-14,0.63785,0.20545,0.73065,,,0.006627,0.05731,0.5873,0.09187,,0.0543,0.0007537,0.09421,1.12625,1.2482
2023-11-15,0.6505,0.2054,0.73115,,,0.006671,0.05747,0.60195,0.09265,,0.054625,0.0007698,0.09504,1.1317,1.2453
2023-11-16,0.6475,0.2051,0.72685,,,0.00664,0.05773,0.59785,0.09154,,0.054375,0.0007769,0.09438,1.1299,1.2417
2023-11-17,0.64715,0.2036,0.72935,,,0.006669,0.05779,0.59605,0.0923,,0.054225,,0.09483,1.13075,1.2423
2023-11-21,,0.2039,0.73015,,,,0.05791,,,,0.053625,,0.09579,1.13515,1.2546
2023-11-22,0.6559,0.20385,0.7305,,,0.0067475,0.05791,0.60475,0.09265,,0.053075,0.0007712,0.09522,1.1324,1.2462
2023-11-26,,0.204,0.73375,,,,0.05822,,,,0.05305,,0.09552,1.1359,1.2601
2023-11-27,0.6578,0.20405,0.73465,,,0.006729,0.058,0.60655,0.09362,,0.0533,0.0007674,0.09568,1.13735,1.2612
2023-11-28,0.6625,0.20525,0.73685,,,0.006765,0.05818,0.61,0.09395,,0.0533,0.0007734,0.09673,1.14195,1.2688
2023-11-29,0.6654,0.2046,0.73585,,,0.006815,0.05759,0.61885,0.09376,,0.0539,0.0007775,0.0964,1.1445,1.2677
2023-11-30,0.66505,0.20285,0.73715,,,0.0068185,0.05742,0.61805,0.09285,,0.05285,0.0007752,0.09581,1.14845,1.2647
2023-12-01,0.66135,0.2043,0.74115,,,0.0067705,0.05803,0.6168,0.09326,,0.053575,0.0007676,0.09638,1.15,1.2668
2023-12-03,,0.2041,0.74155,,,,0.05802,,0.09377,,0.05365,,0.09639,1.1541,1.2713
2023-12-04,0.6659,0.20155,0.73865,,,0.0068275,0.05712,0.6204,0.09211,,0.05325,0.0007667,0.09568,1.14655,1.2624
2023-12-05,0.65855,0.20255,0.7359,,,0.006816,0.05742,0.6144,0.09175,,0.05285,0.0007612,0.09535,1.14405,1.2602
2023-12-06,0.6583,0.2036,0.73595,,,0.006808,0.05774,0.6168,0.09144,,0.053,0.0007607,0.09579,1.14525,1.259
2023-12-07,0.65325,0.2033,0.73555,,,0.0068325,0.05716,0.6117,0.09183,,0.0531,0.0007558,0.09619,1.1417,1.2573
2023-12-08,0.66195,0.2025,0.7361,,,0.0069575,0.05754,0.6159,0.09201,,0.052975,0.0007641,0.09549,1.1365,1.2539
2023-12-10,,0.20275,0.7364,,,,0.05759,,,,0.0527,,0.09555,1.1378,1.2557
2023-12-11,0.6555,0.20225,0.73685,,,0.006879,0.05742,0.6117,0.09111,,0.052325,0.0007596,0.09522,1.13805,1.255
2023-12-12,0.65915,0.2011,0.7357,,,0.006886,0.05773,0.61475,0.0911,,0.0526,0.0007637,0.09567,1.14245,1.2549
2023-12-13,0.65555,0.2032,0.7408,,,0.006875,0.05787,0.61085,0.09172,,0.0525,0.000758,0.09569,1.1417,1.2522
2023-12-14,0.67115,0.20325,0.746,,,0.007072,0.05818,0.62455,0.09572,,0.053825,0.0007718,0.09807,1.1568,1.2767
2023-12-15,0.67365,0.20245,0.74855,,,0.007152,0.05725,0.62155,0.09571,,0.054225,,0.09787,1.16435,1.2708
2023-12-17,,0.20275,0.7483,,,,0.0572,,0.09579,,0.0542,,,1.15975,1.2679
2023-12-18,0.67315,0.2039,0.7475,,,0.0071365,0.05741,0.624,0.09619,,0.05335,0.0007712,0.0982,1.16385,1.2656
2023-12-19,0.67405,0.2057,0.7509,,,0.0070705,0.05773,0.62275,0.09756,,0.05405,0.0007655,0.09878,1.17285,1.276
2023-12-20,0.67895,0.2037,0.749,,,0.007066,0.05746,0.62755,0.09707,,0.05435,0.0007711,0.09894,1.17285,1.2681
2023-12-21,0.67635,0.2046,0.75405,,,0.0070915,0.05793,0.62525,0.09733,,0.054125,0.0007676,0.09934,1.17765,1.2672
2023-12-22,0.67985,0.2058,0.7552,,,0.00712,0.05807,0.628,0.09857,,0.05395,0.0007689,0.10017,1.1797,1.2732
2023-12-26,,0.2078,0.7588,,,,0.0581,,0.09865,,0.0532,,,1.18125,1.2732
2023-12-27,0.6854,0.2072,0.7582,,,0.00711,0.05836,0.63345,0.09926,,0.0538,0.0007748,0.10121,1.19765,1.2805
2023-12-28,0.68585,0.2054,0.7569,,,0.0071735,0.05815,0.6359,0.099,,0.053525,0.0007772,0.10061,1.20135,1.2746
2023-12-29,0.68555,0.2057,0.7554,,,0.0071605,0.05818,0.6345,0.09882,,0.054175,0.0007755,0.09978,1.1974,1.2743
2024-01-02,,0.2022,0.75145,,,,0.05802,,0.09679,,0.053475,,,1.18555,1.2628
2024-01-03,0.67785,0.2027,0.74945,,,0.0071215,0.05798,0.62625,0.09653,,0.052925,0.0007667,0.09747,1.1825,1.2652
2024-01-04,0.6753,0.20305,0.7497,,,0.0070355,0.05805,0.62655,0.09719,,0.053025,0.0007639,0.09822,1.18535,1.2698
2024-01-05,0.67125,0.20455,0.74885,,,0.0069875,0.05858,0.623,0.09782,,0.053325,0.0007609,0.09811,1.18885,1.2749
2024-01-07,,0.2045,0.7492,,,,0.05854,,,,0.053225,,0.09768,1.1839,1.2722
2024-01-08,0.67125,0.2047,0.74955,,,0.0070045,0.05875,0.62395,0.09667,,0.0534,0.0007602,0.09812,1.18985,1.2762
2024-01-09,0.67325,0.20325,0.74715,,,0.007029,0.05827,0.62615,0.09651,,0.05345,0.0007592,0.09777,1.18225,1.2714
2024-01-10,0.6716,0.2039,0.74805,,,0.0069825,0.05821,0.62465,0.09691,,0.05325,0.0007568,0.09796,1.1825,1.273
2024-01-11,0.6732,0.20465,0.74715,,,0.0069425,0.05851,0.62465,0.09677,,0.053275,0.0007624,0.09731,1.17655,1.2709
2024-01-12,0.67165,0.20545,0.7465,,,0.006954,0.05868,0.62535,0.09771,,0.053475,0.0007627,0.0978,1.18275,1.2767
2024-01-16,,0.2024,0.7419,,,,0.05751,,,,0.05245,,,1.1681,1.2644
2024-01-17,0.6584,0.20245,0.74065,,,0.0068415,0.05745,0.61335,0.0951,,0.0519,0.0007452,0.09562,1.16065,1.2667
2024-01-18,0.65695,0.2024,0.74165,,,0.0068245,0.05761,0.6127,0.09502,,0.052475,0.000749,0.09565,1.1592,1.2694
2024-01-19,0.65895,0.20265,0.74495,,,0.006789,0.05794,0.6108,0.09519,,0.05225,0.0007494,0.09567,1.1572,1.2673
2024-01-21,,0.2027,0.74485,,,,0.05794,,,,0.052325,,0.0958,1.15815,1.2705
2024-01-22,0.66045,0.20025,0.74235,,,0.006816,0.05767,0.6125,0.0953,,0.05195,0.0007475,0.09584,1.15715,1.2721
2024-01-23,0.66135,0.2016,0.743,,,0.006819,0.0572,0.60945,0.09503,,0.05225,0.0007504,0.09547,1.15435,1.2666
2024-01-24,0.65835,0.2026,0.7398,,,0.0068175,0.0575,0.60955,0.09584,,0.05275,0.0007484,0.09627,1.1648,1.2752
2024-01-25,0.6586,0.203,0.7427,,,0.0068215,0.05763,0.611,0.09561,,0.052875,0.0007515,0.0959,1.1583,1.2702
2024-01-26,0.6598,0.2035,0.74425,,,0.00682,0.05784,0.6107,0.09624,,0.053,0.00075,0.09583,1.16415,1.2725
2024-01-28,,0.2029,0.7436,,,,0.05776,,0.09605,,0.052925,,0.09579,1.16295,1.27
2024-01-29,0.65995,0.20205,0.74605,,,0.0068075,0.05759,0.60965,0.09574,,0.05295,0.0007497,0.09571,1.16335,1.2682
2024-01-30,0.6618,0.2022,0.7468,,,0.0068365,0.05783,0.61395,0.09553,,0.0529,0.000753,0.09625,1.16425,1.267
2024-01-31,0.65815,0.20205,0.7443,,,0.0068195,0.05766,0.6115,0.09591,,0.05345,0.0007504,0.09675,1.169,1.272
2024-02-01,0.65605,0.203,0.74735,,,0.006856,0.0581,0.61335,0.0957,,0.05345,0.0007507,0.09636,1.1703,1.2712
2024-02-02,0.6606,0.20085,0.74345,,,0.0068755,0.05799,0.61505,0.09432,,0.052875,0.0007565,0.09548,1.1589,1.2643
2024-02-04,,0.2005,0.74265,,,,0.05787,,,,0.05275,,0.09522,1.1578,1.262
2024-02-05,0.6516,0.20025,0.7389,,,0.006785,0.05807,0.60705,0.09343,,0.052225,0.0007508,0.09427,1.15295,1.2532
2024-02-06,0.65225,0.2011,0.74195,,,0.0067805,0.05827,0.60605,0.09408,,0.052675,,0.09509,1.1535,1.2592
2024-02-07,0.65365,0.20095,0.7431,,,0.006802,0.05821,0.61105,0.09469,,0.0527,0.0007539,0.09559,1.1509,1.2628
2024-02-08,0.65295,0.1998,0.7434,,,0.0067665,0.05795,0.6116,0.09419,,0.052675,0.0007507,0.09548,1.14825,1.2616
2024-02-09,0.6498,0.2012,0.7434,,,0.0067295,0.05819,0.61285,0.09481,,0.052375,0.0007513,0.09569,1.1476,1.2637
2024-02-11,,0.20155,0.74345,,,,0.05823,,,,0.052475,,0.09582,1.14805,1.264
2024-02-12,0.65235,0.20105,0.74385,,,0.006739,0.05823,0.6127,0.09531,,0.0526,0.0007527,0.09613,1.1461,1.263
2024-02-13,0.6522,0.19915,0.73725,,,0.006723,0.05782,0.6099,0.09395,,0.052225,0.0007535,0.09467,1.1309,1.2599
2024-02-14,0.6469,0.2008,0.7387,,,0.006678,0.05818,0.607,0.0944,,0.05225,0.0007495,0.09511,1.13295,1.2553
2024-02-15,0.6491,0.20095,0.74275,,,0.0066885,0.05839,0.6084,0.095,,0.0526,0.0007533,0.09558,1.13805,1.2578
2024-02-16,0.65235,0.2011,0.7417,,,0.0066885,0.05837,0.6094,0.09526,,0.052675,0.0007501,0.09588,1.13895,1.2591
2024-02-20,,0.20275,0.7397,,,,0.05834,,,,0.052725,,0.09672,1.13685,1.2625
2024-02-21,0.65725,0.2024,0.7407,,,0.006692,0.05841,0.6188,0.09545,,0.05295,,0.0965,1.13935,1.2626
2024-02-22,0.65625,0.2018,0.7419,,,0.0066785,0.0582,0.61865,0.09515,,0.0521,0.0007555,0.09683,1.137,1.2641
2024-02-23,0.6576,0.20025,0.7407,,,0.006663,0.05821,0.62035,0.09499,,0.05155,0.0007523,0.09703,1.1378,1.2676
2024-02-25,,0.2007,0.74045,,,,0.05823,,,,0.051725,,0.09687,1.137,1.2674
2024-02-26,0.656,0.20075,0.7406,,,0.00667,0.0583,0.61685,0.0951,,0.051625,0.0007511,0.09731,1.13795,1.2679
2024-02-27,0.6547,0.2027,0.73925,,,0.0066655,0.05841,0.6158,0.09478,,0.052225,,0.09723,1.13985,1.269
2024-02-28,0.6522,0.20125,0.73695,,,0.0066605,0.05829,0.61045,0.09451,,0.05195,0.0007491,0.09682,1.1389,1.2658
2024-02-29,0.6521,0.20055,0.737,,,0.00669,0.05851,0.6104,0.09469,,0.05205,0.00075,0.09656,1.13425,1.2635
2024-03-01,0.6512,0.20135,0.7377,,,0.006663,0.05862,0.6097,0.0951,,0.052075,0.0007505,0.09692,1.13165,1.2639
2024-03-03,,0.2016,0.73805,,,,0.05866,,,,0.0523,,0.09693,1.1335,1.2662
2024-03-04,0.6523,0.20165,0.7368,,,0.006668,0.05883,0.61,0.09472,,0.0525,0.0007517,0.09665,1.13235,1.2698
2024-03-05,0.65035,0.20135,0.73575,,,0.006658,0.05889,0.6093,0.09501,,0.05285,0.0007496,0.09641,1.1337,1.2723
2024-03-06,0.6516,0.20185,0.73995,,,0.006685,0.05913,0.60885,0.09505,,0.053025,0.0007512,0.09723,1.13535,1.275
2024-03-07,0.65865,0.2023,0.7431,,,0.006739,0.05917,0.6138,0.09603,,0.0532,0.0007535,0.09781,1.14,1.2797
2024-03-08,0.6627,0.20035,0.7413,,,0.006774,0.05943,0.61715,0.09641,,0.053475,0.0007595,0.09796,1.14155,1.2857
2024-03-10,,0.20035,0.74175,,,,0.05944,,,,0.053175,,0.098,1.14035,1.2856
2024-03-11,0.66115,0.2006,0.74175,,,0.006811,0.05947,0.6174,0.09546,,0.05355,,0.09767,1.13965,1.2811
2024-03-12,0.66165,0.2008,0.74125,,,0.006785,0.05948,0.61745,0.09507,,0.053025,0.000762,0.09766,1.1393,1.2779
2024-03-13,0.6614,0.2008,0.74235,,,0.006784,0.05997,0.61605,0.09543,,0.053325,0.0007611,0.09778,1.14005,1.28
2024-03-14,0.66145,0.2003,0.73915,,,0.0067635,0.05986,0.6157,0.09469,,0.052875,0.0007597,0.09678,1.1327,1.2752
2024-03-15,0.6584,0.19995,0.7393,,,0.006838,,0.6102,0.09461,,0.053075,0.0007535,0.09688,1.14285,1.2742
2024-03-17,,0.1998,0.73915,,,,0.05892,,0.09434,,0.0529,,0.09681,1.1428,1.2738
2024-03-18,0.65825,0.19885,0.7397,,,0.0067995,0.05858,0.60935,0.09424,,0.052325,0.0007501,0.09617,1.13855,1.2727
2024-03-19,0.65455,0.19875,0.7381,,,0.0067425,0.05867,0.60665,0.0941,,0.0525,0.0007483,0.09624,1.13685,1.2728
2024-03-20,0.65425,0.20105,0.7426,,,0.006688,0.05909,0.60515,0.094,,0.052825,,0.09581,1.13335,1.272
2024-03-21,0.664,0.20075,0.73995,,,0.00671,0.05893,0.6096,0.09386,,0.0528,0.0007514,0.09602,1.1233,1.2675
2024-03-22,0.65395,0.20005,0.73565,,,0.0066875,,0.60165,0.09328,,0.0523,0.0007462,0.095,1.12355,1.2605
2024-03-24,,0.19995,0.73555,,,,0.05886,,0.09332,,0.05225,,0.09513,1.12435,1.2603
2024-03-25,0.6543,0.20105,0.737,,,0.0067,0.05918,0.59965,0.09354,,0.0526,0.0007461,0.09492,1.12325,1.2648
2024-03-26,0.65525,0.2007,0.7369,,,0.00669,0.05932,0.6004,0.09325,,0.0523,0.0007487,0.09487,1.1173,1.2635
2024-03-27,0.6543,0.2008,0.73775,,,0.0066725,0.05968,0.599,0.09293,,0.052575,0.00074,0.09446,1.1142,1.2631
2024-03-28,0.6546,0.19875,0.73895,,,0.006687,,0.5993,0.09242,,0.052375,0.0007429,0.09389,1.11985,1.2645
2024-04-02,,0.19685,0.73795,,,,0.05966,,0.09238,,0.052875,,0.09334,1.11065,1.258
2024-04-03,0.65325,0.1978,0.7398,,,0.0066725,0.05976,0.5969,0.09311,,0.053075,0.000743,0.09425,1.1154,1.2637
2024-04-04,0.6599,0.1974,0.7387,,,0.006667,0.0596,0.6026,0.09393,,0.053325,0.0007428,0.09485,1.114,1.2672
2024-04-05,0.6586,0.1969,0.7366,,,0.0066875,,0.601,0.09335,,0.0532,0.0007389,0.09428,1.1199,1.2626
2024-04-07,,0.1965,0.73565,,,,0.06004,,,,0.05305,,0.09428,1.11575,1.2628
2024-04-08,0.65945,0.1983,0.73735,,,0.006659,0.06057,0.60115,0.09371,,0.0533,0.0007384,0.09487,1.11415,1.2656
2024-04-09,0.662,0.1993,0.7376,,,0.006653,0.06035,0.6044,0.09388,,0.053825,0.0007399,0.09496,1.11505,1.2676
2024-04-10,0.6634,0.1965,0.7318,,,0.0066565,0.06013,0.6074,0.09282,,0.053075,0.0007376,0.0935,1.10455,1.2554
2024-04-11,0.65335,0.196,0.7315,,,0.0066025,0.06022,0.59825,0.09212,,0.053,0.0007302,0.09314,1.105,1.2515
2024-04-12,0.65355,0.19485,0.7265,,,0.0065915,,0.5996,0.09185,,0.052475,0.0007269,0.09204,1.1048,1.2454
2024-04-14,,0.1949,0.72755,,,,0.05959,,,,0.05275,,0.09231,1.1022,1.2464
2024-04-15,0.6499,0.1925,0.7261,,,0.006563,0.05921,0.5946,0.09142,,0.052275,0.0007223,0.09215,1.10265,1.2463
2024-04-16,0.64375,0.1895,0.72435,,,0.006542,0.05797,0.58825,0.09111,,0.052275,0.0007182,0.09161,1.1029,1.2439
2024-04-17,0.6418,0.1904,0.72685,,,0.006528,0.05836,0.5902,0.09084,,0.05225,0.0007231,0.09116,1.10375,1.2451
2024-04-18,0.64575,0.19015,0.72695,,,0.006539,0.05803,0.59225,0.09084,,0.052025,0.0007267,0.09178,1.10465,1.2466
2024-04-19,0.6406,0.19205,0.7279,,,0.0065395,,0.58825,0.09105,,0.05205,0.0007275,0.0918,1.1074,1.2418
2024-04-23,,0.195,0.73255,,,,0.05838,,,,0.052125,,0.09274,1.1033,1.2457
2024-04-24,0.6529,0.19415,0.73045,,,0.0065105,0.05803,0.59425,0.09104,,0.0518,0.0007281,0.09209,1.10075,1.2435
2024-04-25,0.6519,0.19365,0.73255,,,0.006473,0.05765,0.59425,0.09118,,0.05225,0.0007304,0.09183,1.1014,1.2499
2024-04-26,0.655,0.1954,0.73235,,,0.0064545,,0.5956,0.09074,,0.052925,0.0007278,0.0915,1.0996,1.2459
2024-04-28,,0.1955,0.7328,,,,0.05779,,0.09086,,0.052975,,0.09173,1.1004,1.2513
2024-04-29,0.6579,0.1955,0.7325,,,0.00643,0.05833,0.5981,0.09121,,0.05345,0.0007285,0.09168,1.1038,1.2554
2024-04-30,0.65345,0.1921,0.72695,,,0.006425,0.05789,0.5949,0.09052,,0.052925,0.0007239,0.09126,1.0968,1.2527
2024-05-01,0.6483,0.193,0.72725,,,0.0063765,0.05843,0.58865,0.09035,,0.053475,0.0007223,0.09137,1.0936,1.2493
2024-05-02,0.6548,0.195,0.7317,,,0.0064675,0.0585,0.5926,0.09048,,0.053525,0.0007271,0.09191,1.10145,1.2501
2024-05-03,0.65855,0.19675,0.7315,,,0.0065815,,0.5969,0.09214,,0.053875,0.0007346,0.09279,1.11115,1.2559
2024-05-05,,0.19675,0.73075,,,,0.05848,,,,0.053825,,0.09261,1.109,1.2542
2024-05-06,0.66225,0.1967,0.73225,,,0.0065405,0.05885,0.5998,0.09254,,0.0541,0.0007393,0.0928,1.1098,1.2575
2024-05-08,,0.194,0.7288,,,,0.05872,,,,0.053675,,0.09177,1.1061,1.2495
2024-05-09,0.65845,0.1941,0.7316,,,0.0064615,0.05924,0.6004,0.09206,,0.054,0.0007291,0.0922,1.1074,1.2517
2024-05-10,0.6617,0.1936,0.73185,,,0.0064635,,0.60235,0.09221,,0.05405,0.0007321,0.09244,1.1073,1.2516
2024-05-12,,0.19365,0.7315,,,,0.05924,,,,0.054075,,0.09239,1.10755,1.2523
2024-05-13,0.6603,0.19385,0.732,,,0.0064525,0.05918,0.6007,0.09261,,0.0545,0.0007322,0.09245,1.10625,1.2554
2024-05-14,0.66075,0.19465,0.73305,,,0.006427,0.05904,0.6015,0.09258,,0.05415,0.0007309,0.09256,1.1077,1.2586
2024-05-15,0.6654,0.1945,0.73535,,,0.006432,0.05962,0.6057,0.09318,,0.05445,0.000738,0.09382,1.11145,1.2672
2024-05-16,0.6686,0.19465,0.7347,,,0.006516,0.05964,0.61255,0.09348,,0.0548,0.0007422,0.09359,1.10895,1.2673
2024-05-17,0.66765,0.1958,0.73515,,,0.006448,,0.6111,0.09371,,0.054925,0.0007389,0.09351,1.10505,1.2705
2024-05-19,,0.19575,0.7351,,,,0.05996,,0.09383,,0.05495,,0.09356,1.1035,1.2705
2024-05-20,0.67085,0.19575,0.7344,,,0.0064495,0.06011,0.613,0.09363,,0.05475,0.0007379,0.09362,1.103,1.2707
2024-05-21,0.66635,0.19535,0.7329,,,0.0064235,0.05984,0.6101,0.09398,,0.055275,0.000736,0.09361,1.1018,1.2719
2024-05-22,0.668,0.19385,0.7308,,,0.006424,0.05982,0.6115,0.09362,,0.0547,0.0007339,0.09334,1.0977,1.2731
2024-05-23,0.6625,0.19395,0.7283,,,0.006402,0.05958,0.61215,0.09395,,0.0541,0.0007359,0.09334,1.0965,1.2714
2024-05-24,0.66045,0.1935,0.732,,,0.0063885,,0.60975,0.09466,,0.054175,,0.09402,1.097,1.2749
