ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-26T00:22:26.851270729Z,2026-01-26T00:22:26.847989451Z,1,1,7311,T,B,0,53115.000000000,2,0,13574,2907212,53105.000000000,53115.000000000,2,4,2,3,NIYH6
2026-01-26T00:22:26.852085727Z,2026-01-26T00:22:26.850207183Z,1,1,7311,T,B,0,53110.000000000,1,0,13514,2907270,53105.000000000,53110.000000000,1,1,1,1,NIYH6
2026-01-26T00:22:32.167604313Z,2026-01-26T00:22:32.167180145Z,1,1,7311,T,B,0,53105.000000000,1,0,13182,2910602,53100.000000000,53105.000000000,1,1,1,1,NIYH6
2026-01-26T00:22:34.576910782Z,2026-01-26T00:22:34.576615347Z,1,1,7311,T,A,0,53100.000000000,2,0,17144,2911284,53100.000000000,53110.000000000,2,2,2,2,NIYH6
2026-01-26T00:22:34.576910782Z,2026-01-26T00:22:34.576615347Z,1,1,7311,T,A,0,53095.000000000,1,0,17144,2911284,53100.000000000,53110.000000000,2,2,2,2,NIYH6
2026-01-26T00:22:38.196181129Z,2026-01-26T00:22:38.195892769Z,1,1,7311,T,B,0,53110.000000000,1,0,13252,2912644,53100.000000000,53110.000000000,3,1,3,1,NIYH6
2026-01-26T00:22:38.278965870Z,2026-01-26T00:22:38.278740437Z,1,1,7311,T,A,0,53105.000000000,1,0,12915,2912799,53105.000000000,53110.000000000,1,2,1,2,NIYH6
2026-01-26T00:22:41.133681943Z,2026-01-26T00:22:41.133452365Z,1,1,7311,T,B,0,53105.000000000,1,0,12778,2914431,53095.000000000,53105.000000000,1,1,1,1,NIYH6
2026-01-26T00:22:42.484059752Z,2026-01-26T00:22:42.483740431Z,1,1,7311,T,B,0,53110.000000000,2,0,12999,2915089,53100.000000000,53110.000000000,4,2,4,2,NIYH6
2026-01-26T00:22:56.605493564Z,2026-01-26T00:22:56.605172449Z,1,1,7311,T,B,0,53130.000000000,1,0,12793,2926140,53120.000000000,53130.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:00.305589362Z,2026-01-26T00:23:00.305346819Z,1,1,7311,T,A,0,53120.000000000,1,0,12913,2928535,53120.000000000,53125.000000000,1,1,1,1,NIYH6
2026-01-26T00:23:02.121716171Z,2026-01-26T00:23:02.121423977Z,1,1,7311,T,B,0,53120.000000000,1,0,12812,2929695,53110.000000000,53120.000000000,5,1,5,1,NIYH6
2026-01-26T00:23:02.139694788Z,2026-01-26T00:23:02.139237221Z,1,1,7311,T,A,0,53115.000000000,3,0,14000,2929792,53115.000000000,53130.000000000,3,5,3,5,NIYH6
2026-01-26T00:23:02.140233789Z,2026-01-26T00:23:02.139396235Z,1,1,7311,T,A,0,53110.000000000,4,0,15391,2929801,53110.000000000,53115.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:02.141545557Z,2026-01-26T00:23:02.140372357Z,1,1,7311,T,A,0,53105.000000000,2,0,12920,2929878,53105.000000000,53110.000000000,2,1,2,1,NIYH6
2026-01-26T00:23:02.141625294Z,2026-01-26T00:23:02.140379769Z,1,1,7311,T,B,0,53110.000000000,1,0,15378,2929879,53100.000000000,53110.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:02.141710384Z,2026-01-26T00:23:02.140517925Z,1,1,7311,T,B,0,53115.000000000,1,0,16997,2929880,53100.000000000,53115.000000000,4,4,4,4,NIYH6
2026-01-26T00:23:02.142535511Z,2026-01-26T00:23:02.142039437Z,1,1,7311,T,B,0,53110.000000000,1,0,13021,2929911,53100.000000000,53110.000000000,3,2,3,2,NIYH6
2026-01-26T00:23:02.525230093Z,2026-01-26T00:23:02.525022667Z,1,1,7311,T,A,0,53100.000000000,1,0,12758,2930424,53100.000000000,53110.000000000,1,3,1,3,NIYH6
2026-01-26T00:23:03.593697619Z,2026-01-26T00:23:03.593452435Z,1,1,7311,T,B,0,53105.000000000,2,0,13115,2931009,53095.000000000,53105.000000000,3,2,3,2,NIYH6
2026-01-26T00:23:04.561620852Z,2026-01-26T00:23:04.561406615Z,1,1,7311,T,A,0,53100.000000000,1,0,12817,2931615,53100.000000000,53105.000000000,1,2,1,2,NIYH6
2026-01-26T00:23:05.528729553Z,2026-01-26T00:23:05.526829257Z,1,1,7311,T,A,0,53085.000000000,2,0,16782,2932353,53085.000000000,53095.000000000,2,2,2,2,NIYH6
2026-01-26T00:23:08.560305233Z,2026-01-26T00:23:08.560052305Z,1,1,7311,T,B,0,53095.000000000,1,0,14597,2933553,53085.000000000,53095.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:11.086362825Z,2026-01-26T00:23:11.086112909Z,1,1,7311,T,B,0,53090.000000000,1,0,13044,2935193,53080.000000000,53090.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:15.808071632Z,2026-01-26T00:23:15.807810599Z,1,1,7311,T,B,0,53080.000000000,2,0,13227,2938182,53070.000000000,53080.000000000,3,2,3,2,NIYH6
2026-01-26T00:23:19.336504860Z,2026-01-26T00:23:19.336235011Z,1,1,7311,T,A,0,53065.000000000,1,0,12622,2940545,53065.000000000,53080.000000000,2,4,2,4,NIYH6
2026-01-26T00:23:21.605924636Z,2026-01-26T00:23:21.605634687Z,1,1,7311,T,B,0,53070.000000000,1,0,13323,2941526,53060.000000000,53070.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:22.199718663Z,2026-01-26T00:23:22.198827683Z,1,1,7311,T,N,0,53070.000000000,4,0,14288,2942232,53055.000000000,53070.000000000,2,4,2,4,NIYH6
2026-01-26T00:23:22.199718663Z,2026-01-26T00:23:22.198827683Z,1,1,7311,T,N,0,53075.000000000,1,0,14288,2942232,53055.000000000,53070.000000000,2,4,2,4,NIYH6
2026-01-26T00:23:22.375455575Z,2026-01-26T00:23:22.375214807Z,1,1,7311,T,B,0,53070.000000000,1,0,12972,2942578,53065.000000000,53070.000000000,2,1,1,1,NIYH6
2026-01-26T00:23:22.938784443Z,2026-01-26T00:23:22.938547899Z,1,1,7311,T,A,0,53075.000000000,2,0,13207,2942924,53075.000000000,53080.000000000,2,6,1,6,NIYH6
2026-01-26T00:23:24.538826109Z,2026-01-26T00:23:24.538587553Z,1,1,7311,T,A,0,53070.000000000,1,0,13389,2943217,53070.000000000,53080.000000000,1,3,1,3,NIYH6
2026-01-26T00:23:25.904710128Z,2026-01-26T00:23:25.904474039Z,1,1,7311,T,B,0,53080.000000000,1,0,12767,2943915,53070.000000000,53080.000000000,4,1,4,1,NIYH6
2026-01-26T00:23:28.338564696Z,2026-01-26T00:23:28.338258371Z,1,1,7311,T,A,0,53075.000000000,1,0,12997,2944752,53075.000000000,53090.000000000,3,3,3,3,NIYH6
2026-01-26T00:23:28.338712804Z,2026-01-26T00:23:28.338262363Z,1,1,7311,T,A,0,53075.000000000,1,0,14469,2944754,53075.000000000,53090.000000000,1,4,1,4,NIYH6
2026-01-26T00:23:36.064667161Z,2026-01-26T00:23:36.064412921Z,1,1,7311,T,A,0,53075.000000000,1,0,12735,2948511,53075.000000000,53080.000000000,1,1,1,1,NIYH6
2026-01-26T00:23:39.380440877Z,2026-01-26T00:23:39.380164119Z,1,1,7311,T,B,0,53075.000000000,1,0,13548,2950396,53065.000000000,53075.000000000,3,1,3,1,NIYH6
2026-01-26T00:23:39.380832521Z,2026-01-26T00:23:39.380179345Z,1,1,7311,T,B,0,53080.000000000,3,0,15343,2950402,53075.000000000,53080.000000000,1,3,1,3,NIYH6
2026-01-26T00:23:39.669860448Z,2026-01-26T00:23:39.669634961Z,1,1,7311,T,A,0,53075.000000000,1,0,12903,2950726,53075.000000000,53085.000000000,1,5,1,5,NIYH6
2026-01-26T00:23:43.324049284Z,2026-01-26T00:23:43.323812187Z,1,1,7311,T,A,0,53070.000000000,1,0,12851,2952916,53070.000000000,53080.000000000,1,4,1,4,NIYH6
2026-01-26T00:23:48.849241186Z,2026-01-26T00:23:48.848962187Z,1,1,7311,T,A,0,53060.000000000,2,0,14136,2956167,53060.000000000,53070.000000000,2,3,2,3,NIYH6
2026-01-26T00:23:52.059248549Z,2026-01-26T00:23:52.058982221Z,1,1,7311,T,B,0,53070.000000000,1,0,13117,2958471,53060.000000000,53070.000000000,1,2,1,2,NIYH6
2026-01-26T00:23:52.059500493Z,2026-01-26T00:23:52.059103003Z,1,1,7311,T,B,0,53070.000000000,1,0,12823,2958476,53060.000000000,53070.000000000,3,1,3,1,NIYH6
2026-01-26T00:24:04.929125933Z,2026-01-26T00:24:04.928898413Z,1,1,7311,T,A,0,53070.000000000,1,0,12720,2966347,53070.000000000,53080.000000000,1,4,1,4,NIYH6
2026-01-26T00:24:12.198434386Z,2026-01-26T00:24:12.198181955Z,1,1,7311,T,B,0,53070.000000000,1,0,15590,2970597,53060.000000000,53070.000000000,3,1,3,1,NIYH6
2026-01-26T00:24:13.147748468Z,2026-01-26T00:24:13.147522175Z,1,1,7311,T,B,0,53080.000000000,1,0,13106,2971165,53075.000000000,53080.000000000,2,1,2,1,NIYH6
2026-01-26T00:24:15.358469332Z,2026-01-26T00:24:15.358232667Z,1,1,7311,T,B,0,53090.000000000,1,0,12665,2972977,53080.000000000,53090.000000000,5,1,5,1,NIYH6
2026-01-26T00:24:17.162041854Z,2026-01-26T00:24:17.161708793Z,1,1,7311,T,B,0,53105.000000000,2,0,11692,2974246,53090.000000000,53105.000000000,5,2,5,2,NIYH6
2026-01-26T00:24:17.171796251Z,2026-01-26T00:24:17.171570487Z,1,1,7311,T,A,0,53100.000000000,1,0,12189,2974413,53100.000000000,53110.000000000,1,5,1,5,NIYH6
2026-01-26T00:24:17.241652754Z,2026-01-26T00:24:17.241387719Z,1,1,7311,T,A,0,53095.000000000,3,0,12847,2974478,53095.000000000,53105.000000000,3,3,3,3,NIYH6
2026-01-26T00:24:21.646353328Z,2026-01-26T00:24:21.646093457Z,1,1,7311,T,B,0,53090.000000000,1,0,12666,2977419,53080.000000000,53090.000000000,4,1,4,1,NIYH6
2026-01-26T00:24:30.822586926Z,2026-01-26T00:24:30.822341317Z,1,1,7311,T,A,0,53100.000000000,1,0,15752,2981190,53100.000000000,53110.000000000,1,5,1,5,NIYH6
2026-01-26T00:24:38.264847075Z,2026-01-26T00:24:38.264388003Z,1,1,7311,T,B,0,53105.000000000,3,0,13044,2983723,53095.000000000,53105.000000000,1,3,1,3,NIYH6
2026-01-26T00:24:38.266706276Z,2026-01-26T00:24:38.266371601Z,1,1,7311,T,A,0,53105.000000000,1,0,11661,2983869,53105.000000000,53110.000000000,1,1,1,1,NIYH6
2026-01-26T00:24:38.274018553Z,2026-01-26T00:24:38.273758509Z,1,1,7311,T,B,0,53105.000000000,2,0,12738,2984009,53100.000000000,53105.000000000,1,2,1,2,NIYH6
2026-01-26T00:24:38.349709285Z,2026-01-26T00:24:38.349450905Z,1,1,7311,T,A,0,53100.000000000,1,0,12901,2984141,53100.000000000,53110.000000000,1,3,1,3,NIYH6
2026-01-26T00:24:44.746531132Z,2026-01-26T00:24:44.746287721Z,1,1,7311,T,A,0,53085.000000000,1,0,16178,2986321,53085.000000000,53090.000000000,1,1,1,1,NIYH6
2026-01-26T00:24:53.845898214Z,2026-01-26T00:24:53.845630807Z,1,1,7311,T,A,0,53070.000000000,1,0,15272,2989543,53070.000000000,53080.000000000,1,4,1,4,NIYH6
2026-01-26T00:24:53.846090334Z,2026-01-26T00:24:53.845696161Z,1,1,7311,T,A,0,53065.000000000,4,0,12192,2989546,53065.000000000,53080.000000000,4,5,4,5,NIYH6
2026-01-26T00:24:53.859836992Z,2026-01-26T00:24:53.859604939Z,1,1,7311,T,A,0,53060.000000000,1,0,13017,2989701,53060.000000000,53070.000000000,1,4,1,4,NIYH6
2026-01-26T00:24:57.955129578Z,2026-01-26T00:24:57.954899393Z,1,1,7311,T,B,0,53065.000000000,1,0,12870,2990958,53055.000000000,53065.000000000,5,1,5,1,NIYH6
2026-01-26T00:24:57.977659700Z,2026-01-26T00:24:57.977433251Z,1,1,7311,T,B,0,53070.000000000,1,0,12844,2991023,53060.000000000,53070.000000000,5,1,5,1,NIYH6
2026-01-26T00:25:07.365225694Z,2026-01-26T00:25:07.364961227Z,1,1,7311,T,A,0,53055.000000000,1,0,12987,2995685,53055.000000000,53065.000000000,1,6,1,6,NIYH6
2026-01-26T00:25:07.365904063Z,2026-01-26T00:25:07.365528153Z,1,1,7311,T,A,0,53050.000000000,2,0,13100,2995726,53050.000000000,53060.000000000,2,5,2,5,NIYH6
2026-01-26T00:25:13.585666865Z,2026-01-26T00:25:13.585298847Z,1,1,7311,T,B,0,53065.000000000,4,0,13549,2999254,53050.000000000,53065.000000000,3,4,3,4,NIYH6
2026-01-26T00:25:13.585666865Z,2026-01-26T00:25:13.585298847Z,1,1,7311,T,B,0,53070.000000000,2,0,13549,2999254,53050.000000000,53065.000000000,3,4,3,4,NIYH6
2026-01-26T00:25:16.124711576Z,2026-01-26T00:25:16.124499643Z,1,1,7311,T,A,0,53055.000000000,1,0,12936,3000163,53055.000000000,53065.000000000,1,4,1,4,NIYH6
2026-01-26T00:25:21.756220208Z,2026-01-26T00:25:21.755961351Z,1,1,7311,T,A,0,53060.000000000,1,0,12976,3002076,53060.000000000,53065.000000000,1,1,1,1,NIYH6
2026-01-26T00:25:39.819483983Z,2026-01-26T00:25:39.819244879Z,1,1,7311,T,B,0,53045.000000000,1,0,12663,3010537,53035.000000000,53045.000000000,4,1,4,1,NIYH6
2026-01-26T00:25:52.207651172Z,2026-01-26T00:25:52.207403693Z,1,1,7311,T,A,0,53040.000000000,1,0,13066,3014052,53040.000000000,53050.000000000,1,3,1,3,NIYH6
2026-01-26T00:25:56.135032216Z,2026-01-26T00:25:56.134746517Z,1,1,7311,T,B,0,53050.000000000,1,0,15734,3015387,53040.000000000,53050.000000000,4,1,4,1,NIYH6
2026-01-26T00:26:01.702683863Z,2026-01-26T00:26:01.702428083Z,1,1,7311,T,A,0,53035.000000000,1,0,12791,3017795,53035.000000000,53040.000000000,1,1,1,1,NIYH6
2026-01-26T00:26:05.646173964Z,2026-01-26T00:26:05.645712015Z,1,1,7311,T,A,0,53035.000000000,2,0,19795,3019111,53035.000000000,53050.000000000,2,4,2,4,NIYH6
2026-01-26T00:26:05.646173964Z,2026-01-26T00:26:05.645712015Z,1,1,7311,T,A,0,53030.000000000,5,0,19795,3019111,53035.000000000,53050.000000000,2,4,2,4,NIYH6
2026-01-26T00:26:05.646173964Z,2026-01-26T00:26:05.645712015Z,1,1,7311,T,A,0,53025.000000000,1,0,19795,3019111,53035.000000000,53050.000000000,2,4,2,4,NIYH6
2026-01-26T00:26:06.589459384Z,2026-01-26T00:26:06.589199007Z,1,1,7311,T,B,0,53040.000000000,2,0,13049,3019599,53030.000000000,53040.000000000,5,2,5,2,NIYH6
2026-01-26T00:26:09.150335864Z,2026-01-26T00:26:09.150102777Z,1,1,7311,T,A,0,53035.000000000,1,0,12781,3020224,53035.000000000,53040.000000000,1,2,1,2,NIYH6
2026-01-26T00:26:09.413965700Z,2026-01-26T00:26:09.413722425Z,1,1,7311,T,B,0,53040.000000000,1,0,13101,3020449,53030.000000000,53040.000000000,3,1,3,1,NIYH6
2026-01-26T00:26:25.064482558Z,2026-01-26T00:26:25.064227505Z,1,1,7311,T,B,0,53085.000000000,1,0,13134,3026584,53075.000000000,53085.000000000,4,1,4,1,NIYH6
2026-01-26T00:26:30.142711870Z,2026-01-26T00:26:30.142460149Z,1,1,7311,T,A,0,53085.000000000,2,0,13046,3029686,53085.000000000,53095.000000000,2,3,2,3,NIYH6
2026-01-26T00:26:35.166534394Z,2026-01-26T00:26:35.166305585Z,1,1,7311,T,A,0,53065.000000000,1,0,12786,3032195,53065.000000000,53075.000000000,3,4,3,4,NIYH6
2026-01-26T00:26:35.166802060Z,2026-01-26T00:26:35.166580517Z,1,1,7311,T,A,0,53065.000000000,2,0,12707,3032202,53065.000000000,53075.000000000,2,4,2,4,NIYH6
2026-01-26T00:26:40.876137957Z,2026-01-26T00:26:40.875916171Z,1,1,7311,T,B,0,53055.000000000,1,0,12813,3034538,53045.000000000,53055.000000000,3,1,3,1,NIYH6
2026-01-26T00:26:42.493555610Z,2026-01-26T00:26:42.492792519Z,1,1,7311,T,N,0,53055.000000000,1,0,13355,3035126,53055.000000000,53065.000000000,3,1,3,1,NIYH6
2026-01-26T00:26:49.596918844Z,2026-01-26T00:26:49.596650031Z,1,1,7311,T,B,0,53050.000000000,1,0,12624,3038850,53040.000000000,53050.000000000,4,1,4,1,NIYH6
2026-01-26T00:26:59.208431252Z,2026-01-26T00:26:59.207966829Z,1,1,7311,T,A,0,53040.000000000,4,0,13554,3043954,53040.000000000,53050.000000000,4,1,4,1,NIYH6
2026-01-26T00:26:59.208431252Z,2026-01-26T00:26:59.207966829Z,1,1,7311,T,A,0,53035.000000000,5,0,13554,3043954,53040.000000000,53050.000000000,4,1,4,1,NIYH6
2026-01-26T00:26:59.208431252Z,2026-01-26T00:26:59.207966829Z,1,1,7311,T,A,0,53030.000000000,3,0,13554,3043954,53040.000000000,53050.000000000,4,1,4,1,NIYH6
2026-01-26T00:27:00.803697874Z,2026-01-26T00:27:00.803453801Z,1,1,7311,T,B,0,53050.000000000,1,0,12871,3045517,53040.000000000,53050.000000000,4,1,4,1,NIYH6
2026-01-26T00:27:02.272264491Z,2026-01-26T00:27:02.272015899Z,1,1,7311,T,B,0,53055.000000000,1,0,14935,3046468,53045.000000000,53055.000000000,3,1,3,1,NIYH6
2026-01-26T00:27:13.787672786Z,2026-01-26T00:27:13.787349175Z,1,1,7311,T,A,0,53080.000000000,1,0,13036,3051261,53080.000000000,53085.000000000,1,1,1,1,NIYH6
2026-01-26T00:27:16.404167654Z,2026-01-26T00:27:16.403922987Z,1,1,7311,T,A,0,53075.000000000,1,0,14931,3052122,53075.000000000,53085.000000000,1,4,1,4,NIYH6
2026-01-26T00:27:16.596688048Z,2026-01-26T00:27:16.596470623Z,1,1,7311,T,A,0,53070.000000000,1,0,12841,3052245,53070.000000000,53075.000000000,1,2,1,2,NIYH6
2026-01-26T00:27:19.114501208Z,2026-01-26T00:27:19.114238841Z,1,1,7311,T,B,0,53080.000000000,1,0,13420,3053097,53070.000000000,53080.000000000,3,1,3,1,NIYH6
2026-01-26T00:27:20.212613720Z,2026-01-26T00:27:20.212369071Z,1,1,7311,T,A,0,53075.000000000,1,0,13212,3053490,53075.000000000,53085.000000000,1,3,1,3,NIYH6
2026-01-26T00:27:20.813249195Z,2026-01-26T00:27:20.812970119Z,1,1,7311,T,B,0,53080.000000000,1,0,18432,3053588,53075.000000000,53080.000000000,1,1,1,1,NIYH6
2026-01-26T00:27:21.326245477Z,2026-01-26T00:27:21.326000301Z,1,1,7311,T,A,0,53080.000000000,1,0,13454,3054153,53080.000000000,53090.000000000,2,2,2,2,NIYH6
2026-01-26T00:27:22.875731683Z,2026-01-26T00:27:22.875483301Z,1,1,7311,T,A,0,53080.000000000,1,0,12776,3054816,53080.000000000,53085.000000000,1,2,1,2,NIYH6
2026-01-26T00:27:24.759335313Z,2026-01-26T00:27:24.759107997Z,1,1,7311,T,A,0,53070.000000000,1,0,12527,3055514,53070.000000000,53080.000000000,2,3,2,3,NIYH6
2026-01-26T00:27:24.759377766Z,2026-01-26T00:27:24.759120919Z,1,1,7311,T,A,0,53070.000000000,1,0,12939,3055515,53070.000000000,53080.000000000,1,4,1,4,NIYH6
2026-01-26T00:27:26.072651729Z,2026-01-26T00:27:26.072297859Z,1,1,7311,T,B,0,53075.000000000,1,0,12913,3056039,53065.000000000,53075.000000000,3,1,3,1,NIYH6
2026-01-26T00:27:29.627130291Z,2026-01-26T00:27:29.626737445Z,1,1,7311,T,A,0,53075.000000000,1,0,16582,3057261,53075.000000000,53080.000000000,1,2,1,2,NIYH6
2026-01-26T00:27:48.780862864Z,2026-01-26T00:27:48.780621831Z,1,1,7311,T,A,0,53105.000000000,1,0,13073,3065832,53105.000000000,53110.000000000,1,1,1,1,NIYH6
2026-01-26T00:27:49.983140991Z,2026-01-26T00:27:49.982912775Z,1,1,7311,T,A,0,53100.000000000,1,0,12864,3066517,53100.000000000,53110.000000000,1,4,1,4,NIYH6
2026-01-26T00:27:55.856258339Z,2026-01-26T00:27:55.855980269Z,1,1,7311,T,A,0,53095.000000000,1,0,12934,3068807,53095.000000000,53105.000000000,3,1,3,1,NIYH6
2026-01-26T00:28:04.527557413Z,2026-01-26T00:28:04.527292379Z,1,1,7311,T,B,0,53110.000000000,1,0,12932,3072163,53100.000000000,53110.000000000,1,2,1,2,NIYH6
2026-01-26T00:28:10.062176333Z,2026-01-26T00:28:10.061923827Z,1,1,7311,T,B,0,53120.000000000,1,0,14151,3075324,53110.000000000,53120.000000000,6,1,6,1,NIYH6
2026-01-26T00:28:11.215265781Z,2026-01-26T00:28:11.214993221Z,1,1,7311,T,A,0,53115.000000000,1,0,12759,3075670,53115.000000000,53125.000000000,1,5,1,5,NIYH6
2026-01-26T00:28:12.595121341Z,2026-01-26T00:28:12.594866027Z,1,1,7311,T,A,0,53120.000000000,12,0,12716,3076214,53120.000000000,53125.000000000,12,2,1,2,NIYH6
2026-01-26T00:28:17.827139434Z,2026-01-26T00:28:17.826866067Z,1,1,7311,T,A,0,53115.000000000,1,0,13215,3078530,53115.000000000,53120.000000000,1,1,1,1,NIYH6
2026-01-26T00:28:23.025776427Z,2026-01-26T00:28:23.024664845Z,1,1,7311,T,B,0,53130.000000000,1,128,13066,3080961,53120.000000000,53135.000000000,4,3,4,3,NIYH6
2026-01-26T00:28:26.149228773Z,2026-01-26T00:28:26.149013089Z,1,1,7311,T,A,0,53115.000000000,1,0,12552,3082606,53115.000000000,53125.000000000,1,4,1,4,NIYH6
2026-01-26T00:28:34.639730822Z,2026-01-26T00:28:34.639457169Z,1,1,7311,T,B,0,53140.000000000,1,0,16098,3085905,53125.000000000,53140.000000000,3,2,3,2,NIYH6
2026-01-26T00:28:35.581946840Z,2026-01-26T00:28:35.581721955Z,1,1,7311,T,A,0,53135.000000000,1,0,12774,3089594,53135.000000000,53145.000000000,1,4,1,4,NIYH6
2026-01-26T00:28:55.894397890Z,2026-01-26T00:28:55.894087177Z,1,1,7311,T,A,0,53130.000000000,2,0,13176,3103241,53130.000000000,53145.000000000,2,5,2,5,NIYH6
2026-01-26T00:28:55.895396706Z,2026-01-26T00:28:55.894113133Z,1,1,7311,T,N,0,53125.000000000,4,0,14201,3103248,53125.000000000,53130.000000000,4,1,4,1,NIYH6
2026-01-26T00:28:55.896980992Z,2026-01-26T00:28:55.895107071Z,1,1,7311,T,B,0,53130.000000000,1,0,13086,3103299,53120.000000000,53130.000000000,2,3,2,3,NIYH6
2026-01-26T00:28:55.897342602Z,2026-01-26T00:28:55.895415429Z,1,1,7311,T,A,0,53120.000000000,1,0,20791,3103302,53120.000000000,53130.000000000,1,3,1,3,NIYH6
2026-01-26T00:28:55.897583288Z,2026-01-26T00:28:55.895582387Z,1,1,7311,T,B,0,53130.000000000,1,0,14193,3103304,53115.000000000,53130.000000000,5,3,5,3,NIYH6
2026-01-26T00:28:56.050902330Z,2026-01-26T00:28:56.050636525Z,1,1,7311,T,B,0,53130.000000000,1,0,15101,3103495,53120.000000000,53130.000000000,2,1,2,1,NIYH6
2026-01-26T00:29:05.055671323Z,2026-01-26T00:29:05.055422665Z,1,1,7311,T,A,0,53140.000000000,1,0,13150,3110259,53140.000000000,53155.000000000,5,3,5,3,NIYH6
2026-01-26T00:29:07.605774022Z,2026-01-26T00:29:07.605234667Z,1,1,7311,T,N,0,53150.000000000,1,0,13416,3111770,53150.000000000,53155.000000000,1,1,1,1,NIYH6
2026-01-26T00:29:22.149000842Z,2026-01-26T00:29:22.148745047Z,1,1,7311,T,A,0,53140.000000000,1,0,12716,3118889,53140.000000000,53145.000000000,1,1,1,1,NIYH6
2026-01-26T00:29:25.687655846Z,2026-01-26T00:29:25.687346453Z,1,1,7311,T,B,0,53145.000000000,1,0,13142,3120363,53140.000000000,53145.000000000,2,1,2,1,NIYH6
2026-01-26T00:29:39.485606084Z,2026-01-26T00:29:39.485370787Z,1,1,7311,T,A,0,53155.000000000,1,0,12737,3126605,53155.000000000,53160.000000000,2,2,2,2,NIYH6
2026-01-26T00:29:39.485793773Z,2026-01-26T00:29:39.485581439Z,1,1,7311,T,A,0,53155.000000000,1,0,12571,3126607,53155.000000000,53160.000000000,1,2,1,2,NIYH6
2026-01-26T00:29:40.486506582Z,2026-01-26T00:29:40.486281129Z,1,1,7311,T,A,0,53150.000000000,1,0,12681,3127336,53150.000000000,53160.000000000,3,3,3,3,NIYH6
2026-01-26T00:29:44.249444625Z,2026-01-26T00:29:44.249152677Z,1,1,7311,T,B,0,53160.000000000,3,0,13175,3128589,53150.000000000,53160.000000000,4,3,4,3,NIYH6
2026-01-26T00:29:44.275294909Z,2026-01-26T00:29:44.275073051Z,1,1,7311,T,A,0,53155.000000000,1,0,13394,3128697,53155.000000000,53165.000000000,4,1,4,1,NIYH6
2026-01-26T00:29:47.695780529Z,2026-01-26T00:29:47.695540273Z,1,1,7311,T,B,0,53165.000000000,1,0,12935,3129701,53155.000000000,53165.000000000,4,1,4,1,NIYH6
2026-01-26T00:29:47.696252171Z,2026-01-26T00:29:47.695750043Z,1,1,7311,T,B,0,53165.000000000,1,128,12913,3129703,53155.000000000,53170.000000000,4,1,4,1,NIYH6
2026-01-26T00:29:49.002261855Z,2026-01-26T00:29:49.002012193Z,1,1,7311,T,A,0,53160.000000000,1,0,12101,3130173,53160.000000000,53165.000000000,1,1,1,1,NIYH6
2026-01-26T00:29:50.483784344Z,2026-01-26T00:29:50.483545631Z,1,1,7311,T,B,0,53160.000000000,1,0,15338,3130899,53150.000000000,53160.000000000,4,1,4,1,NIYH6
2026-01-26T00:29:50.792381244Z,2026-01-26T00:29:50.792118685Z,1,1,7311,T,B,0,53160.000000000,2,0,13023,3130962,53150.000000000,53160.000000000,2,2,2,2,NIYH6
2026-01-26T00:29:54.058023651Z,2026-01-26T00:29:54.057764349Z,1,1,7311,T,A,0,53155.000000000,1,0,12014,3131766,53155.000000000,53165.000000000,2,1,2,1,NIYH6
2026-01-26T00:29:54.058602678Z,2026-01-26T00:29:54.058395867Z,1,1,7311,T,A,0,53155.000000000,1,0,12656,3131800,53155.000000000,53160.000000000,1,1,1,1,NIYH6
2026-01-26T00:29:55.667303822Z,2026-01-26T00:29:55.667075853Z,1,1,7311,T,A,0,53145.000000000,1,0,13207,3132353,53145.000000000,53155.000000000,2,2,2,2,NIYH6
2026-01-26T00:29:57.393674225Z,2026-01-26T00:29:57.393183505Z,1,1,7311,T,B,0,53155.000000000,2,0,17320,3132937,53145.000000000,53155.000000000,3,2,3,2,NIYH6
2026-01-26T00:29:57.394963507Z,2026-01-26T00:29:57.394598385Z,1,1,7311,T,B,0,53155.000000000,1,0,13772,3133004,53150.000000000,53155.000000000,4,1,4,1,NIYH6
2026-01-26T00:30:02.326973104Z,2026-01-26T00:30:02.326698437Z,1,1,7311,T,A,0,53135.000000000,2,0,12917,3135753,53135.000000000,53145.000000000,2,4,2,4,NIYH6
2026-01-26T00:30:13.079407966Z,2026-01-26T00:30:13.078845125Z,1,1,7311,T,N,0,53135.000000000,1,0,13606,3140394,53135.000000000,53145.000000000,3,2,3,2,NIYH6
2026-01-26T00:30:15.234396258Z,2026-01-26T00:30:15.233848097Z,1,1,7311,T,N,0,53130.000000000,1,0,13131,3141067,53130.000000000,53140.000000000,1,4,1,4,NIYH6
2026-01-26T00:30:17.237354230Z,2026-01-26T00:30:17.237068713Z,1,1,7311,T,A,0,53125.000000000,2,0,14658,3141342,53125.000000000,53135.000000000,2,3,2,3,NIYH6
